gene_id,1101.gtf,1548.gtf,1628.gtf,Sample4.gtf,Sample5.gtf,Sample6.gtf
Montipora_capitata_PredGene_g60849,74,26,43,37,25,34
Montipora_capitata_PredGene_g60846,0,0,0,7,12,11
Montipora_capitata_PredGene_g63061,0,0,0,6,3,10
Montipora_capitata_PredGene_g60844,0,0,2,11,22,23
Montipora_capitata_PredGene_g60845,8,0,0,22,12,25
Montipora_capitata_PredGene_g60842,0,0,0,5,3,3
Montipora_capitata_PredGene_g60843,5,0,2,11,8,16
Montipora_capitata_PredGene_g60841,0,25,36,20,28,0
Montipora_capitata_PredGene_adi2mcaRNA16512_R2,10,15,9,0,0,1
Montipora_capitata_PredGene_g31453,121,122,57,12,19,19
Montipora_capitata_PredGene_adi2mcaRNA17305_R5,389,354,269,49,48,47
Montipora_capitata_PredGene_g41833,214,218,175,7,9,4
Montipora_capitata_PredGene_g52472,0,0,0,0,2,0
Montipora_capitata_PredGene_g52470,2420,2103,1512,91,69,87
Montipora_capitata_PredGene_g52471,2760,2341,1585,123,115,115
Montipora_capitata_PredGene_g41830,155,105,158,10,10,5
Montipora_capitata_PredGene_g52475,20,20,11,2,0,4
Montipora_capitata_PredGene_g52478,75,112,51,35,42,37
Montipora_capitata_PredGene_g52479,110,172,71,95,77,64
Montipora_capitata_PredGene_g59872,0,0,0,20,16,16
Montipora_capitata_PredGene_g69949,2,0,3,7,10,9
Montipora_capitata_PredGene_g23186,3,8,3,14,14,10
Montipora_capitata_PredGene_g26355,0,0,0,26,16,10
Montipora_capitata_PredGene_g26356,4,0,1,13,15,14
Montipora_capitata_PredGene_g23185,3,5,0,15,10,19
Montipora_capitata_PredGene_g26350,162,211,105,24,11,10
Montipora_capitata_PredGene_g69941,7,5,4,7,10,14
Montipora_capitata_PredGene_g69942,27,21,36,35,26,35
Montipora_capitata_PredGene_g69943,1,0,1,3,6,4
Montipora_capitata_PredGene_adi2mcaRNA5911_R0,0,0,0,24,21,36
Montipora_capitata_PredGene_g15623,712,518,415,35,39,41
Montipora_capitata_PredGene_g15620,0,0,0,8,4,4
Montipora_capitata_PredGene_g15621,0,0,0,9,0,0
Montipora_capitata_PredGene_g15626,86,121,70,22,7,10
Montipora_capitata_PredGene_g15627,0,0,0,21,18,16
Montipora_capitata_PredGene_g15624,0,0,0,4,0,0
Montipora_capitata_PredGene_g15625,29,31,14,7,10,2
Montipora_capitata_PredGene_g41838,141,123,133,14,15,23
Montipora_capitata_PredGene_g41839,1,0,0,12,8,3
Montipora_capitata_PredGene_g23450,0,0,0,14,9,12
Montipora_capitata_PredGene_g3824,0,0,0,1,4,8
Montipora_capitata_PredGene_g23452,0,0,0,21,36,25
Montipora_capitata_PredGene_g23453,0,0,4,19,16,17
Montipora_capitata_PredGene_g69492,251,165,144,0,15,13
Montipora_capitata_PredGene_g14394,3,4,0,8,5,7
Montipora_capitata_PredGene_g69490,202,311,191,19,21,24
Montipora_capitata_PredGene_g23457,0,0,0,6,9,6
Montipora_capitata_PredGene_g14399,6,5,6,8,16,9
Montipora_capitata_PredGene_g14398,6,4,2,7,8,7
Montipora_capitata_PredGene_g57223,0,0,0,5,7,10
Montipora_capitata_PredGene_adi2mcaRNA27187_R1,54,62,49,5,0,10
Montipora_capitata_PredGene_g15738,949,1056,622,72,42,92
Montipora_capitata_PredGene_adi2mcaRNA25029_R0,188,192,70,0,10,0
Montipora_capitata_PredGene_g26900,0,1,10,10,7,3
Montipora_capitata_PredGene_adi2mcaRNA11713_R2,25,11,53,12,9,7
Montipora_capitata_PredGene_g1302,0,0,0,0,0,0
Montipora_capitata_PredGene_g59429,0,0,0,9,23,21
Montipora_capitata_PredGene_g62570,1,0,3,41,26,44
Montipora_capitata_PredGene_g62571,0,0,0,10,8,9
Montipora_capitata_PredGene_g62572,0,0,2,8,4,8
Montipora_capitata_PredGene_g62574,188,275,238,10,10,10
Montipora_capitata_PredGene_g62576,300,231,161,20,20,12
Montipora_capitata_PredGene_g62577,0,0,0,28,21,13
Montipora_capitata_PredGene_adi2mcaRNA15472_R6,0,20,0,9,14,9
Montipora_capitata_PredGene_g70676,258,352,227,16,17,14
Montipora_capitata_PredGene_adi2mcaRNA15472_R4,4,6,6,10,12,15
Montipora_capitata_PredGene_g70672,189,485,515,17,9,15
Montipora_capitata_PredGene_g70673,32,238,140,17,5,23
Montipora_capitata_PredGene_adi2mcaRNA15472_R9,0,0,0,1,5,4
Montipora_capitata_PredGene_adi2mcaRNA22067_R6,0,0,0,8,13,9
Montipora_capitata_PredGene_g20199,0,0,0,17,12,7
Montipora_capitata_PredGene_g20190,0,1,1,5,3,9
Montipora_capitata_PredGene_g20191,0,0,0,21,4,29
Montipora_capitata_PredGene_g20194,0,0,0,4,5,4
Montipora_capitata_PredGene_g20195,0,0,0,3,8,3
Montipora_capitata_PredGene_g20197,3,0,0,7,5,0
Montipora_capitata_PredGene_g24868,0,0,0,26,14,22
Montipora_capitata_PredGene_g24869,0,0,0,8,0,4
Montipora_capitata_PredGene_g24860,0,0,0,9,0,8
Montipora_capitata_PredGene_g24861,0,0,0,3,10,4
Montipora_capitata_PredGene_g24862,8,3,2,9,10,3
Montipora_capitata_PredGene_g24863,0,4,0,16,7,12
Montipora_capitata_PredGene_g24864,0,0,0,8,9,14
Montipora_capitata_PredGene_g24865,0,0,0,7,6,8
Montipora_capitata_PredGene_g24866,0,0,0,4,10,5
Montipora_capitata_PredGene_g24867,0,7,7,7,11,13
Montipora_capitata_PredGene_g61001,287,270,391,0,8,5
Montipora_capitata_PredGene_g61000,452,390,562,26,19,18
Montipora_capitata_PredGene_g61003,209,224,281,12,2,3
Montipora_capitata_PredGene_g61002,584,488,380,35,27,37
Montipora_capitata_PredGene_g61005,154,132,80,23,13,15
Montipora_capitata_PredGene_g61004,516,583,483,24,31,41
Montipora_capitata_PredGene_g61007,499,363,627,9,20,25
Montipora_capitata_PredGene_g61006,602,513,535,27,23,25
Montipora_capitata_PredGene_g61008,1332,1007,1065,23,20,23
Montipora_capitata_PredGene_g25117,882,767,1114,0,3,3
Montipora_capitata_PredGene_g68726,0,3,9,10,13,8
Montipora_capitata_PredGene_g25115,3185,2236,2018,84,52,78
Montipora_capitata_PredGene_g7126,89,71,82,20,14,5
Montipora_capitata_PredGene_g22325,68,46,38,15,7,11
Montipora_capitata_PredGene_g7120,1573,2172,934,5,4,3
Montipora_capitata_PredGene_g22327,163,161,135,0,12,7
Montipora_capitata_PredGene_g25110,0,0,0,5,12,11
Montipora_capitata_PredGene_g22329,209,226,138,11,16,14
Montipora_capitata_PredGene_g7129,196,702,254,13,14,6
Montipora_capitata_PredGene_g25119,190,239,334,16,28,26
Montipora_capitata_PredGene_g25118,190,116,170,4,11,10
Montipora_capitata_PredGene_g55895,33,0,39,8,0,0
Montipora_capitata_PredGene_g52658,1203,486,593,68,47,59
Montipora_capitata_PredGene_g69230,0,0,0,6,24,25
Montipora_capitata_PredGene_g52659,111,127,100,10,9,20
Montipora_capitata_PredGene_g19622,0,0,0,0,0,0
Montipora_capitata_PredGene_g69234,0,3,0,17,16,10
Montipora_capitata_PredGene_g69235,4,0,0,8,20,7
Montipora_capitata_PredGene_g19629,4,0,0,5,14,27
Montipora_capitata_PredGene_g38348,4112,4552,3752,54,27,34
Montipora_capitata_PredGene_adi2mcaRNA20067_R9,0,0,0,0,1,0
Montipora_capitata_PredGene_g38341,4,0,3,2,0,2
Montipora_capitata_PredGene_g38342,0,0,0,11,14,15
Montipora_capitata_PredGene_g38343,25,43,36,10,11,0
Montipora_capitata_PredGene_g38344,589,683,675,13,25,28
Montipora_capitata_PredGene_g38345,1099,1132,695,20,21,35
Montipora_capitata_PredGene_g38346,0,0,0,6,4,9
Montipora_capitata_PredGene_g38347,13,17,9,4,5,20
Montipora_capitata_PredGene_g9453,0,0,0,17,4,1
Montipora_capitata_PredGene_g70338,0,0,0,10,1,4
Montipora_capitata_PredGene_g24244,0,0,4,14,7,7
Montipora_capitata_PredGene_g6295,1086,590,1444,20,13,16
Montipora_capitata_PredGene_g24246,0,0,0,6,7,10
Montipora_capitata_PredGene_g6297,204,102,204,9,3,7
Montipora_capitata_PredGene_g24240,0,0,0,3,6,0
Montipora_capitata_PredGene_g24241,225,167,306,23,20,17
Montipora_capitata_PredGene_g24242,126,97,179,11,7,11
Montipora_capitata_PredGene_g6293,14,9,15,17,17,14
Montipora_capitata_PredGene_g24248,0,0,0,1,1,3
Montipora_capitata_PredGene_g6299,0,0,0,0,0,5
Montipora_capitata_PredGene_adi2mcaRNA40052_R5,0,0,0,1,1,2
Montipora_capitata_PredGene_g30117,1943,1813,842,78,80,65
Montipora_capitata_PredGene_g30112,3,4,3,12,21,10
Montipora_capitata_PredGene_g30119,9,18,26,27,28,12
Montipora_capitata_PredGene_g30118,530,337,227,33,19,38
Montipora_capitata_PredGene_g3290,0,0,0,2,27,5
Montipora_capitata_PredGene_g55891,0,0,0,10,10,7
Montipora_capitata_PredGene_adi2mcaRNA22629_R4,0,0,0,2,2,3
Montipora_capitata_PredGene_g42197,25,13,8,9,6,5
Montipora_capitata_PredGene_g21746,112,68,104,0,0,4
Montipora_capitata_PredGene_g21747,595,512,1058,5,15,0
Montipora_capitata_PredGene_g21744,79,51,66,26,21,15
Montipora_capitata_PredGene_g21745,215,146,131,0,0,0
Montipora_capitata_PredGene_g21742,7,4,6,15,11,5
Montipora_capitata_PredGene_g21743,3015,3246,3180,12,9,6
Montipora_capitata_PredGene_g21740,101,90,44,7,6,4
Montipora_capitata_PredGene_g36618,0,19,0,17,38,22
Montipora_capitata_PredGene_g36619,0,0,0,3,1,3
Montipora_capitata_PredGene_g31648,3,5,6,6,4,7
Montipora_capitata_PredGene_g31649,0,0,0,3,5,2
Montipora_capitata_PredGene_g31642,0,0,0,5,5,3
Montipora_capitata_PredGene_g36611,0,0,0,33,40,28
Montipora_capitata_PredGene_g36612,0,0,0,9,14,7
Montipora_capitata_PredGene_g36613,0,0,0,0,0,7
Montipora_capitata_PredGene_g36614,0,0,0,7,20,16
Montipora_capitata_PredGene_g31647,0,0,0,5,20,6
Montipora_capitata_PredGene_g31644,0,0,0,0,0,10
Montipora_capitata_PredGene_g31645,0,0,0,15,33,11
Montipora_capitata_PredGene_g39439,469,441,208,46,37,27
Montipora_capitata_PredGene_g39438,1474,1209,822,16,10,11
Montipora_capitata_PredGene_adi2mcaRNA29621_R3,4,6,0,12,18,7
Montipora_capitata_PredGene_g53259,0,0,3,14,6,15
Montipora_capitata_PredGene_g54040,1333,991,480,56,63,59
Montipora_capitata_PredGene_g39431,50,85,43,42,25,32
Montipora_capitata_PredGene_g39430,110,115,51,35,46,54
Montipora_capitata_PredGene_g39433,48,42,38,7,16,12
Montipora_capitata_PredGene_g39432,529,308,212,34,32,31
Montipora_capitata_PredGene_g39435,727,543,366,37,34,33
Montipora_capitata_PredGene_g39434,538,395,756,14,8,13
Montipora_capitata_PredGene_g39437,0,0,0,3,2,8
Montipora_capitata_PredGene_g2602,0,0,0,0,1,2
Montipora_capitata_PredGene_adi2mcaRNA39490_R0,110,68,108,6,8,7
Montipora_capitata_PredGene_g20089,3,0,2,16,5,4
Montipora_capitata_PredGene_g43236,267,386,114,13,18,6
Montipora_capitata_PredGene_g43234,189,107,139,19,7,13
Montipora_capitata_PredGene_g43235,230,159,142,13,9,8
Montipora_capitata_PredGene_g53258,0,0,0,0,12,19
Montipora_capitata_PredGene_g43233,0,6,0,7,11,0
Montipora_capitata_PredGene_g43230,0,0,0,15,11,5
Montipora_capitata_PredGene_g43231,1280,1136,397,27,35,29
Montipora_capitata_PredGene_adi2mcaRNA8793_R1,0,0,0,0,0,0
Montipora_capitata_PredGene_g43238,16,37,17,29,46,54
Montipora_capitata_PredGene_g3294,0,0,0,0,2,3
Montipora_capitata_PredGene_g31394,0,0,0,5,13,10
Montipora_capitata_PredGene_g31395,0,0,0,4,5,9
Montipora_capitata_PredGene_g31396,4,9,6,8,9,4
Montipora_capitata_PredGene_g31390,0,0,0,13,13,9
Montipora_capitata_PredGene_g31391,0,0,0,0,8,4
Montipora_capitata_PredGene_g31392,0,0,0,18,23,13
Montipora_capitata_PredGene_g31393,0,0,0,23,35,15
Montipora_capitata_PredGene_adi2mcaRNA5730_R0,0,0,0,0,0,13
Montipora_capitata_PredGene_adi2mcaRNA5730_R1,0,0,0,0,0,0
Montipora_capitata_PredGene_g9454,0,0,0,9,6,2
Montipora_capitata_PredGene_adi2mcaRNA27395_R3,0,0,0,9,21,24
Montipora_capitata_PredGene_adi2mcaRNA27395_R0,0,9,10,32,55,63
Montipora_capitata_PredGene_adi2mcaRNA27395_R1,0,0,0,22,27,21
Montipora_capitata_PredGene_adi2mcaRNA27395_R5,0,0,0,25,61,28
Montipora_capitata_PredGene_adi2mcaRNA40476_R6,59,76,0,4,7,0
Montipora_capitata_PredGene_g9215,11,14,6,22,25,24
Montipora_capitata_PredGene_g9214,216,7,1330,0,0,1
Montipora_capitata_PredGene_g43582,156,150,150,16,16,19
Montipora_capitata_PredGene_g9216,2,1,2,11,10,10
Montipora_capitata_PredGene_g9211,165,277,308,25,10,7
Montipora_capitata_PredGene_g43585,204,205,182,32,27,35
Montipora_capitata_PredGene_g9212,80,81,115,7,12,16
Montipora_capitata_PredGene_g42187,163,51,133,8,8,9
Montipora_capitata_PredGene_adi2mcaRNA40936_R2,6,2,25,21,14,17
Montipora_capitata_PredGene_g42185,0,0,0,5,3,4
Montipora_capitata_PredGene_g42183,0,0,0,6,0,5
Montipora_capitata_PredGene_g42180,0,0,0,12,8,9
Montipora_capitata_PredGene_adi2mcaRNA40936_R0,0,0,0,0,15,13
Montipora_capitata_PredGene_g51108,0,0,0,0,9,8
Montipora_capitata_PredGene_g37560,18,9,14,0,0,0
Montipora_capitata_PredGene_g37565,0,0,0,17,23,10
Montipora_capitata_PredGene_g37564,0,0,0,4,5,9
Montipora_capitata_PredGene_adi2mcaRNA20190_R4,0,0,2,17,22,15
Montipora_capitata_PredGene_adi2mcaRNA38614_R0,110,857,925,6,14,26
Montipora_capitata_PredGene_adi2mcaRNA20190_R7,0,0,0,8,11,14
Montipora_capitata_PredGene_adi2mcaRNA20190_R0,7,0,4,14,17,14
Montipora_capitata_PredGene_adi2mcaRNA20190_R3,3,0,4,14,23,10
Montipora_capitata_PredGene_adi2mcaRNA20190_R8,0,0,0,11,14,5
Montipora_capitata_PredGene_g51103,206,158,151,3,6,4
Montipora_capitata_PredGene_g28737,2,11,1,4,6,3
Montipora_capitata_PredGene_adi2mcaRNA16033_R0,433,394,332,0,5,8
Montipora_capitata_PredGene_g528,0,0,0,3,3,2
Montipora_capitata_PredGene_g49669,0,0,0,4,0,8
Montipora_capitata_PredGene_g49668,0,0,0,3,2,5
Montipora_capitata_PredGene_g521,0,0,4,0,8,0
Montipora_capitata_PredGene_g520,0,0,0,1,3,0
Montipora_capitata_PredGene_g3944,0,0,0,4,4,3
Montipora_capitata_PredGene_g49663,4,15,18,22,15,14
Montipora_capitata_PredGene_g524,0,0,2,0,2,0
Montipora_capitata_PredGene_g51104,171,195,214,5,7,0
Montipora_capitata_PredGene_g23678,30,0,72,0,4,3
Montipora_capitata_PredGene_g14178,0,0,0,0,0,5
Montipora_capitata_PredGene_g25174,7,0,0,0,4,5
Montipora_capitata_PredGene_adi2mcaRNA1763_R2,92,68,43,36,37,43
Montipora_capitata_PredGene_adi2mcaRNA1763_R1,202,181,135,27,29,30
Montipora_capitata_PredGene_g24630,0,0,0,24,46,65
Montipora_capitata_PredGene_g30311,24,17,21,1,4,4
Montipora_capitata_PredGene_adi2mcaRNA18413_R5,2,8,0,18,19,13
Montipora_capitata_PredGene_g21279,76,0,54,15,12,8
Montipora_capitata_PredGene_g55760,4,4,0,8,10,7
Montipora_capitata_PredGene_g28732,0,0,0,10,5,13
Montipora_capitata_PredGene_g23670,0,1,1,36,30,37
Montipora_capitata_PredGene_g41717,0,0,0,9,5,0
Montipora_capitata_PredGene_g30315,282,473,115,7,11,14
Montipora_capitata_PredGene_g23671,0,0,0,12,5,4
Montipora_capitata_PredGene_g741,0,0,0,15,6,7
Montipora_capitata_PredGene_g13381,0,0,0,3,2,1
Montipora_capitata_PredGene_g30937,0,6,0,9,34,22
Montipora_capitata_PredGene_g30935,0,0,0,7,19,8
Montipora_capitata_PredGene_g30934,0,0,0,0,3,3
Montipora_capitata_PredGene_g30933,0,0,0,6,10,15
Montipora_capitata_PredGene_adi2mcaRNA26127_R2,175,75,165,7,13,11
Montipora_capitata_PredGene_g30931,0,0,0,8,14,13
Montipora_capitata_PredGene_g59352,2,1,0,6,14,8
Montipora_capitata_PredGene_g28733,0,0,0,9,0,14
Montipora_capitata_PredGene_g30939,3,0,0,6,10,6
Montipora_capitata_PredGene_g23675,15,67,31,0,6,6
Montipora_capitata_PredGene_g23676,93,147,241,14,20,20
Montipora_capitata_PredGene_g23677,0,0,0,0,0,5
Montipora_capitata_PredGene_adi2mcaRNA2982_R7,7,12,7,5,5,8
Montipora_capitata_PredGene_g1673,0,0,0,0,5,7
Montipora_capitata_PredGene_g1672,0,0,0,4,11,7
Montipora_capitata_PredGene_g1670,0,0,0,16,17,9
Montipora_capitata_PredGene_adi2mcaRNA12698_R7,0,0,0,4,7,16
Montipora_capitata_PredGene_g1675,0,0,1,11,9,8
Montipora_capitata_PredGene_g537,129,136,149,14,7,5
Montipora_capitata_PredGene_adi2mcaRNA38449_R0,182,214,195,33,27,45
Montipora_capitata_PredGene_g1678,0,2,0,7,81,5
Montipora_capitata_PredGene_g48138,0,0,0,26,6,11
Montipora_capitata_PredGene_g48139,0,0,0,7,6,4
Montipora_capitata_PredGene_g45328,491,381,506,13,9,0
Montipora_capitata_PredGene_g45329,4253,3020,2208,100,80,88
Montipora_capitata_PredGene_g48134,0,0,0,2,4,4
Montipora_capitata_PredGene_g48135,0,0,0,7,6,6
Montipora_capitata_PredGene_g45324,0,17,11,4,4,4
Montipora_capitata_PredGene_g48137,0,0,0,10,9,10
Montipora_capitata_PredGene_g45322,18,17,39,6,3,0
Montipora_capitata_PredGene_g45323,23,19,8,6,6,1
Montipora_capitata_PredGene_g48132,0,0,0,6,4,4
Montipora_capitata_PredGene_g48133,0,0,0,15,10,9
Montipora_capitata_PredGene_g16424,220,124,59,16,18,8
Montipora_capitata_PredGene_g4339,0,0,0,7,10,6
Montipora_capitata_PredGene_g16429,0,0,0,5,15,8
Montipora_capitata_PredGene_g16428,147,114,26,12,6,7
Montipora_capitata_PredGene_g4333,22,16,33,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA9461_R1,0,0,0,0,0,13
Montipora_capitata_PredGene_g33952,1537,1726,1702,21,10,13
Montipora_capitata_PredGene_g56009,0,0,0,3,0,2
Montipora_capitata_PredGene_adi2mcaRNA32255_R0,3128,2310,1344,56,51,68
Montipora_capitata_PredGene_g53601,0,0,0,6,4,7
Montipora_capitata_PredGene_g56004,0,0,0,3,0,0
Montipora_capitata_PredGene_g56003,2,3,5,1,1,2
Montipora_capitata_PredGene_g56002,0,0,0,0,0,0
Montipora_capitata_PredGene_g56001,0,0,0,8,0,0
Montipora_capitata_PredGene_g56000,9,14,16,6,6,5
Montipora_capitata_PredGene_adi2mcaRNA11174_R3,342,88,95,29,24,44
Montipora_capitata_PredGene_adi2mcaRNA11174_R0,687,477,653,49,23,47
Montipora_capitata_PredGene_adi2mcaRNA39230_R1,0,0,0,11,0,19
Montipora_capitata_PredGene_g49676,0,0,0,7,13,0
Montipora_capitata_PredGene_g71047,124,59,51,7,4,5
Montipora_capitata_PredGene_g49677,0,0,0,11,8,4
Montipora_capitata_PredGene_g48791,0,0,0,2,7,3
Montipora_capitata_PredGene_g46666,0,0,0,0,0,0
Montipora_capitata_PredGene_g46667,0,0,0,0,0,0
Montipora_capitata_PredGene_g46665,85,45,114,7,8,6
Montipora_capitata_PredGene_g46662,23,37,9,0,5,2
Montipora_capitata_PredGene_adi2mcaRNA6703_R4,0,0,0,9,13,7
Montipora_capitata_PredGene_adi2mcaRNA11574_R0,0,0,0,9,4,8
Montipora_capitata_PredGene_g46668,0,0,2,0,0,0
Montipora_capitata_PredGene_g46669,0,0,0,0,0,0
Montipora_capitata_PredGene_g42633,0,0,0,0,0,0
Montipora_capitata_PredGene_g64524,0,0,0,2,0,2
Montipora_capitata_PredGene_g1662,0,0,0,21,21,21
Montipora_capitata_PredGene_g57759,20,0,4,30,34,23
Montipora_capitata_PredGene_g57754,452,584,505,0,11,6
Montipora_capitata_PredGene_g41088,9,7,4,5,2,6
Montipora_capitata_PredGene_g57750,24,228,7,23,23,22
Montipora_capitata_PredGene_g57751,68,123,0,3,6,3
Montipora_capitata_PredGene_g57753,2693,931,1213,8,19,11
Montipora_capitata_PredGene_g27198,1041,1197,821,96,78,108
Montipora_capitata_PredGene_adi2mcaRNA27484_R1,21,23,0,25,5,24
Montipora_capitata_PredGene_adi2mcaRNA25915_R2,55,65,62,12,17,8
Montipora_capitata_PredGene_adi2mcaRNA646_R2,12,202,76,0,12,9
Montipora_capitata_PredGene_g63954,0,0,1,1,1,0
Montipora_capitata_PredGene_g63956,0,0,0,0,3,2
Montipora_capitata_PredGene_g63951,0,0,0,6,3,8
Montipora_capitata_PredGene_g63950,82,7,5,67,92,55
Montipora_capitata_PredGene_g63953,2,1,2,6,10,5
Montipora_capitata_PredGene_g63952,0,0,0,9,3,16
Montipora_capitata_PredGene_g26473,139,103,162,14,15,16
Montipora_capitata_PredGene_g63959,2,0,0,3,12,6
Montipora_capitata_PredGene_g34133,0,0,0,17,3,6
Montipora_capitata_PredGene_g47867,1,0,0,6,7,8
Montipora_capitata_PredGene_g34130,223,162,199,25,18,24
Montipora_capitata_PredGene_g34137,0,0,0,4,4,0
Montipora_capitata_PredGene_g48211,40,15,25,6,4,9
Montipora_capitata_PredGene_g34135,0,0,0,6,14,2
Montipora_capitata_PredGene_g71544,0,0,0,4,0,0
Montipora_capitata_PredGene_g44747,0,0,0,15,1,6
Montipora_capitata_PredGene_g34139,4,0,0,16,11,3
Montipora_capitata_PredGene_g44744,0,3,0,19,12,15
Montipora_capitata_PredGene_g44742,0,0,0,8,4,2
Montipora_capitata_PredGene_g44741,12,0,50,47,11,46
Montipora_capitata_PredGene_g44740,0,24,0,10,5,10
Montipora_capitata_PredGene_adi2mcaRNA1127_R3,0,11,0,11,31,20
Montipora_capitata_PredGene_adi2mcaRNA5_R0,0,0,0,18,25,12
Montipora_capitata_PredGene_g12199,0,2,1,25,6,36
Montipora_capitata_PredGene_g47862,0,3,0,6,14,7
Montipora_capitata_PredGene_g47861,0,0,0,7,13,7
Montipora_capitata_PredGene_adi2mcaRNA18043_R6,0,12,0,12,16,23
Montipora_capitata_PredGene_g47860,0,0,0,0,15,16
Montipora_capitata_PredGene_adi2mcaRNA18043_R0,0,0,0,9,16,15
Montipora_capitata_PredGene_g9813,249,136,131,23,12,10
Montipora_capitata_PredGene_adi2mcaRNA19083_R0,30,26,26,11,12,14
Montipora_capitata_PredGene_g38672,0,0,0,2,7,2
Montipora_capitata_PredGene_g42961,81,49,164,15,18,27
Montipora_capitata_PredGene_g42960,0,2,0,10,32,9
Montipora_capitata_PredGene_g42963,0,0,0,7,3,0
Montipora_capitata_PredGene_adi2mcaRNA16303_R2,0,0,0,19,12,23
Montipora_capitata_PredGene_g42965,0,0,0,3,7,2
Montipora_capitata_PredGene_g42964,0,0,0,7,14,5
Montipora_capitata_PredGene_g42967,11,0,0,28,24,31
Montipora_capitata_PredGene_adi2mcaRNA29922_R7,6,14,3,11,22,6
Montipora_capitata_PredGene_g42969,2,1,3,16,18,21
Montipora_capitata_PredGene_adi2mcaRNA29922_R9,12,51,19,13,15,5
Montipora_capitata_PredGene_g9816,5,7,14,8,14,13
Montipora_capitata_PredGene_g34769,5,0,4,4,0,0
Montipora_capitata_PredGene_g47218,178,98,97,22,9,21
Montipora_capitata_PredGene_adi2mcaRNA16303_R7,57,11,12,11,11,19
Montipora_capitata_PredGene_g47215,0,0,0,18,12,6
Montipora_capitata_PredGene_g47217,0,0,0,6,6,11
Montipora_capitata_PredGene_g47210,11,18,18,12,7,11
Montipora_capitata_PredGene_g47211,0,0,0,13,9,6
Montipora_capitata_PredGene_g47212,0,0,0,3,3,3
Montipora_capitata_PredGene_g64672,547,782,372,18,21,19
Montipora_capitata_PredGene_adi2mcaRNA28576_R1,328,279,191,7,8,10
Montipora_capitata_PredGene_g56154,0,0,0,38,18,37
Montipora_capitata_PredGene_adi2mcaRNA27264_R1,0,104,26,22,10,11
Montipora_capitata_PredGene_g25292,72,14,61,14,13,19
Montipora_capitata_PredGene_adi2mcaRNA37297_R1,91,114,149,45,34,34
Montipora_capitata_PredGene_g51341,1,2,2,4,4,4
Montipora_capitata_PredGene_g51340,0,0,0,11,11,8
Montipora_capitata_PredGene_g51343,10,4,6,5,4,6
Montipora_capitata_PredGene_g51342,0,4,0,4,8,5
Montipora_capitata_PredGene_g54882,0,0,0,5,10,0
Montipora_capitata_PredGene_g51349,0,10,2,6,11,4
Montipora_capitata_PredGene_adi2mcaRNA13868_R0,0,0,0,1,2,1
Montipora_capitata_PredGene_g49734,0,0,0,0,0,8
Montipora_capitata_PredGene_g59599,13,2,3,31,28,28
Montipora_capitata_PredGene_adi2mcaRNA21144_R5,12,18,13,19,19,25
Montipora_capitata_PredGene_adi2mcaRNA21144_R7,11,4,5,15,11,19
Montipora_capitata_PredGene_g59590,0,0,0,8,17,7
Montipora_capitata_PredGene_g59591,0,0,0,22,16,10
Montipora_capitata_PredGene_g59592,0,0,0,22,4,7
Montipora_capitata_PredGene_g59593,0,0,0,6,4,3
Montipora_capitata_PredGene_g59594,0,0,0,6,4,5
Montipora_capitata_PredGene_g59595,0,0,0,7,4,2
Montipora_capitata_PredGene_g59596,0,0,0,13,6,7
Montipora_capitata_PredGene_g59597,175,154,136,19,16,11
Montipora_capitata_PredGene_adi2mcaRNA3159_R2,36,45,1,3,3,2
