"","X1041.gtf","X1471.gtf","X1637.gtf","Sample1.gtf","Sample2.gtf","Sample3.gtf"
"Pocillopora_acuta_HIv1_PredGene_g9273.t1",717,632,611,163,254,275
"Pocillopora_acuta_HIv1_PredGene_g9275.t1",196,161,171,62,49,76
"Pocillopora_acuta_HIv1_PredGene_g9279.t1",1208,1169,1044,239,222,309
"Pocillopora_acuta_HIv1_PredGene_g9280.t1",891,818,689,157,212,193
"Pocillopora_acuta_HIv1_PredGene_7759_t",891,818,689,157,212,193
"Pocillopora_acuta_HIv1_PredGene_g9281.t1",4462,5257,3692,7425,7321,8797
"Pocillopora_acuta_HIv1_PredGene_g9288.t1",379,336,282,76,76,121
"Pocillopora_acuta_HIv1_PredGene_g9290.t1",154,98,121,26,25,24
"Pocillopora_acuta_HIv1_PredGene_g9293.t1",73,46,50,10,12,11
"Pocillopora_acuta_HIv1_PredGene_g9303.t1",1723,1598,1469,2239,4467,3471
"Pocillopora_acuta_HIv1_PredGene_g8003.t1",57,51,49,66,133,71
"Pocillopora_acuta_HIv1_PredGene_g9305.t1",687,594,681,545,688,593
"Pocillopora_acuta_HIv1_PredGene_g9309.t1",175,205,168,220,236,186
"Pocillopora_acuta_HIv1_PredGene_g9312.t1",115,159,143,37,34,46
"Pocillopora_acuta_HIv1_PredGene_g9313.t1",3196,2748,2595,2617,3201,3051
"Pocillopora_acuta_HIv1_PredGene_7795_t",3196,2748,2595,2617,3201,3051
"Pocillopora_acuta_HIv1_PredGene_7797_t",688,391,381,451,573,545
"Pocillopora_acuta_HIv1_PredGene_g9315.t1",688,391,381,451,573,545
"Pocillopora_acuta_HIv1_PredGene_g9316.t1",1070,1056,1013,357,316,329
"Pocillopora_acuta_HIv1_PredGene_g9317.t2",2279,1614,1769,2038,2551,2523
"Pocillopora_acuta_HIv1_PredGene_g9317.t1",2279,1614,1769,2038,2551,2523
"Pocillopora_acuta_HIv1_PredGene_g9320.t1",117,80,151,138,127,163
"Pocillopora_acuta_HIv1_PredGene_g9333.t3",641,678,590,473,756,717
"Pocillopora_acuta_HIv1_PredGene_g9333.t1",641,678,590,473,756,717
"Pocillopora_acuta_HIv1_PredGene_g9333.t2",641,678,590,473,756,717
"Pocillopora_acuta_HIv1_PredGene_g9343.t1",883,1033,1026,302,416,391
"Pocillopora_acuta_HIv1_PredGene_g9347.t1",1090,1029,986,860,978,938
"Pocillopora_acuta_HIv1_PredGene_g9355.t1",35,56,19,120,110,53
"Pocillopora_acuta_HIv1_PredGene_g9356.t1",2,8,0,29,37,20
"Pocillopora_acuta_HIv1_PredGene_g9357.t1",96,49,27,354,203,257
"Pocillopora_acuta_HIv1_PredGene_g9358.t1",37,7,25,71,23,60
"Pocillopora_acuta_HIv1_PredGene_7845_t",37,7,25,71,23,60
"Pocillopora_acuta_HIv1_PredGene_g9362.t1",538,142,254,1478,811,1498
"Pocillopora_acuta_HIv1_PredGene_g8008.t1",108,92,83,62,273,123
"Pocillopora_acuta_HIv1_PredGene_g9370.t1",501,700,285,1014,1551,1248
"Pocillopora_acuta_HIv1_PredGene_g9372.t1",6832,6616,5542,469,530,497
"Pocillopora_acuta_HIv1_PredGene_g9372.t3",6832,6616,5542,469,530,497
"Pocillopora_acuta_HIv1_PredGene_g9372.t2",6832,6616,5542,469,530,497
"Pocillopora_acuta_HIv1_PredGene_7860_t",1052,910,919,681,979,975
"Pocillopora_acuta_HIv1_PredGene_g9375.t1",1052,910,919,681,979,975
"Pocillopora_acuta_HIv1_PredGene_g9375.t2",1052,910,919,681,979,975
"Pocillopora_acuta_HIv1_PredGene_g9377.t1",153,94,120,33,26,29
"Pocillopora_acuta_HIv1_PredGene_g23455.t1",230,221,311,38,40,64
"Pocillopora_acuta_HIv1_PredGene_g23457.t1",74,101,97,117,177,121
"Pocillopora_acuta_HIv1_PredGene_g23459.t1",554,416,327,29,16,26
"Pocillopora_acuta_HIv1_PredGene_81_t",77,59,57,14,23,15
"Pocillopora_acuta_HIv1_PredGene_g7084.t1",77,59,57,14,23,15
"Pocillopora_acuta_HIv1_PredGene_g23462.t1",543,474,487,150,223,218
"Pocillopora_acuta_HIv1_PredGene_g23464.t1",423,351,307,132,99,146
"Pocillopora_acuta_HIv1_PredGene_g23465.t1",200,194,232,67,90,91
"Pocillopora_acuta_HIv1_PredGene_g23468.t1",3989,4346,3701,5806,6094,7171
"Pocillopora_acuta_HIv1_PredGene_g23498.t1",343,492,334,109,185,135
"Pocillopora_acuta_HIv1_PredGene_g23504.t1",148,91,74,18,35,29
"Pocillopora_acuta_HIv1_PredGene_g23532.t1",111,200,123,117,331,180
"Pocillopora_acuta_HIv1_PredGene_g23555.t1",7681,9885,6811,23297,33165,33277
"Pocillopora_acuta_HIv1_PredGene_7958_t",96,119,72,18,35,38
"Pocillopora_acuta_HIv1_PredGene_g23543.t1",96,119,72,18,35,38
"Pocillopora_acuta_HIv1_PredGene_g23560.t1",133,92,85,29,30,27
"Pocillopora_acuta_HIv1_PredGene_g12633.t1",86,86,51,100,214,137
"Pocillopora_acuta_HIv1_PredGene_g12641.t1",327,362,248,90,81,87
"Pocillopora_acuta_HIv1_PredGene_g12648.t1",634,552,413,436,1004,867
"Pocillopora_acuta_HIv1_PredGene_g12650.t1",109,72,45,146,203,44
"Pocillopora_acuta_HIv1_PredGene_g12664.t1",180,230,157,48,75,45
"Pocillopora_acuta_HIv1_PredGene_g12670.t3",1160,995,857,1152,1717,1337
"Pocillopora_acuta_HIv1_PredGene_g12670.t1",1160,995,857,1152,1717,1337
"Pocillopora_acuta_HIv1_PredGene_g12670.t2",1160,995,857,1152,1717,1337
"Pocillopora_acuta_HIv1_PredGene_g12671.t1",279,141,195,219,228,238
"Pocillopora_acuta_HIv1_PredGene_g12682.t1",443,314,363,120,78,140
"Pocillopora_acuta_HIv1_PredGene_g12688.t1",400,369,342,479,465,470
"Pocillopora_acuta_HIv1_PredGene_8042_t",397,252,364,385,521,591
"Pocillopora_acuta_HIv1_PredGene_g12695.t1",397,252,364,385,521,591
"Pocillopora_acuta_HIv1_PredGene_g12701.t1",81,113,97,7,28,27
"Pocillopora_acuta_HIv1_PredGene_g12711.t1",79,51,65,279,278,274
"Pocillopora_acuta_HIv1_PredGene_g12717.t1",854,807,843,368,391,408
"Pocillopora_acuta_HIv1_PredGene_g8022.t1",951,905,1103,942,889,1315
"Pocillopora_acuta_HIv1_PredGene_g12726.t1",380,134,135,582,209,295
"Pocillopora_acuta_HIv1_PredGene_g12727.t1",124,91,79,141,232,152
"Pocillopora_acuta_HIv1_PredGene_g12729.t1",13,7,14,23,27,23
"Pocillopora_acuta_HIv1_PredGene_g12747.t1",4987,3777,3740,5012,6980,8265
"Pocillopora_acuta_HIv1_PredGene_8094_t",4987,3777,3740,5012,6980,8265
"Pocillopora_acuta_HIv1_PredGene_g12748.t1",85,74,98,27,17,19
"Pocillopora_acuta_HIv1_PredGene_g12756.t1",242,230,288,276,341,363
"Pocillopora_acuta_HIv1_PredGene_g12768.t1",470,374,402,294,426,449
"Pocillopora_acuta_HIv1_PredGene_g12770.t1",90,73,115,23,35,28
"Pocillopora_acuta_HIv1_PredGene_g28867.t1",181,76,147,23,34,39
"Pocillopora_acuta_HIv1_PredGene_g28883.t1",259,218,223,218,224,341
"Pocillopora_acuta_HIv1_PredGene_g28890.t1",172,142,185,33,31,69
"Pocillopora_acuta_HIv1_PredGene_g28902.t1",70,118,85,175,243,264
"Pocillopora_acuta_HIv1_PredGene_g28903.t1",19,40,52,215,256,342
"Pocillopora_acuta_HIv1_PredGene_8155_t",2,15,4,25,48,30
"Pocillopora_acuta_HIv1_PredGene_g28910.t1",2,15,4,25,48,30
"Pocillopora_acuta_HIv1_PredGene_g28918.t1",90,74,96,95,94,136
"Pocillopora_acuta_HIv1_PredGene_g28917.t1",439,194,360,742,506,798
"Pocillopora_acuta_HIv1_PredGene_g28922.t1",231,365,136,437,689,264
"Pocillopora_acuta_HIv1_PredGene_g28934.t1",21,41,17,46,88,64
"Pocillopora_acuta_HIv1_PredGene_g28936.t1",32,33,38,67,65,63
"Pocillopora_acuta_HIv1_PredGene_g28938.t2",302,419,301,81,109,63
"Pocillopora_acuta_HIv1_PredGene_g28938.t1",302,419,301,81,109,63
"Pocillopora_acuta_HIv1_PredGene_g28942.t1",100,99,76,72,142,115
"Pocillopora_acuta_HIv1_PredGene_g28967.t1",849,605,603,110,117,149
"Pocillopora_acuta_HIv1_PredGene_g28966.t1",474,969,749,107,195,141
"Pocillopora_acuta_HIv1_PredGene_g28971.t1",96,100,78,0,10,6
"Pocillopora_acuta_HIv1_PredGene_g28974.t1",325,309,314,30,14,38
"Pocillopora_acuta_HIv1_PredGene_g28983.t1",324,198,249,42,62,52
"Pocillopora_acuta_HIv1_PredGene_g28985.t1",326,206,250,243,343,366
"Pocillopora_acuta_HIv1_PredGene_g28989.t1",517,352,456,110,119,128
"Pocillopora_acuta_HIv1_PredGene_g28994.t1",162,133,116,187,308,274
"Pocillopora_acuta_HIv1_PredGene_g28997.t1",440,640,435,95,187,182
"Pocillopora_acuta_HIv1_PredGene_g29001.t1",90,108,86,94,187,158
"Pocillopora_acuta_HIv1_PredGene_g29005.t1",258,234,285,75,65,73
"Pocillopora_acuta_HIv1_PredGene_g29016.t1",547,379,442,315,518,569
"Pocillopora_acuta_HIv1_PredGene_g29018.t1",697,762,660,250,366,355
"Pocillopora_acuta_HIv1_PredGene_g29024.t1",572,431,335,723,1351,1103
"Pocillopora_acuta_HIv1_PredGene_8275_t",440,467,421,526,436,652
"Pocillopora_acuta_HIv1_PredGene_g29026.t1",440,467,421,526,436,652
"Pocillopora_acuta_HIv1_PredGene_8284_t",482,709,577,127,195,218
"Pocillopora_acuta_HIv1_PredGene_g29034.t1",482,709,577,127,195,218
"Pocillopora_acuta_HIv1_PredGene_g29035.t1",361,353,347,59,65,73
"Pocillopora_acuta_HIv1_PredGene_g29046.t1",225,146,160,36,47,71
"Pocillopora_acuta_HIv1_PredGene_g29049.t1",2186,2735,2507,324,528,454
"Pocillopora_acuta_HIv1_PredGene_g29051.t1",175,199,167,158,215,237
"Pocillopora_acuta_HIv1_PredGene_g29053.t1",917,556,706,163,124,127
"Pocillopora_acuta_HIv1_PredGene_g29054.t1",297,531,302,527,883,587
"Pocillopora_acuta_HIv1_PredGene_g29056.t1",267,357,382,74,124,149
"Pocillopora_acuta_HIv1_PredGene_g29057.t1",529,466,436,51,84,95
"Pocillopora_acuta_HIv1_PredGene_8300_t",529,466,436,51,84,95
"Pocillopora_acuta_HIv1_PredGene_g29060.t1",168,89,108,141,167,204
"Pocillopora_acuta_HIv1_PredGene_8323_t",24,36,26,43,38,53
"Pocillopora_acuta_HIv1_PredGene_g4745.t1",24,36,26,43,38,53
"Pocillopora_acuta_HIv1_PredGene_g4750.t1",2281,2071,2061,392,303,344
"Pocillopora_acuta_HIv1_PredGene_g4756.t1",12,0,6,19,20,23
"Pocillopora_acuta_HIv1_PredGene_g4757.t1",145,191,249,35,44,45
"Pocillopora_acuta_HIv1_PredGene_g4759.t1",812,1045,1011,103,178,268
"Pocillopora_acuta_HIv1_PredGene_g4764.t1",2041,1996,1871,1786,2661,2563
"Pocillopora_acuta_HIv1_PredGene_g4765.t1",653,637,536,188,199,185
"Pocillopora_acuta_HIv1_PredGene_g4770.t1",305,213,119,62,43,65
"Pocillopora_acuta_HIv1_PredGene_8361_t",1315,1871,1290,758,4872,1931
"Pocillopora_acuta_HIv1_PredGene_g4781.t1",1315,1871,1290,758,4872,1931
"Pocillopora_acuta_HIv1_PredGene_g4791.t1",433,1382,545,1265,4881,2249
"Pocillopora_acuta_HIv1_PredGene_g4789.t1",4,4,0,39,152,90
"Pocillopora_acuta_HIv1_PredGene_g4792.t2",13,51,26,140,432,154
"Pocillopora_acuta_HIv1_PredGene_g4792.t1",13,51,26,140,432,154
"Pocillopora_acuta_HIv1_PredGene_g4794.t1",47,65,37,201,713,297
"Pocillopora_acuta_HIv1_PredGene_g4796.t1",14,67,29,131,396,174
"Pocillopora_acuta_HIv1_PredGene_g4797.t1",1,12,4,27,83,28
"Pocillopora_acuta_HIv1_PredGene_g4798.t1",151,416,221,274,937,402
"Pocillopora_acuta_HIv1_PredGene_g4808.t1",144,107,86,224,261,213
"Pocillopora_acuta_HIv1_PredGene_g4810.t1",18,11,8,20,39,38
"Pocillopora_acuta_HIv1_PredGene_8388_t",30,17,34,46,38,42
"Pocillopora_acuta_HIv1_PredGene_8389_t",30,17,34,46,38,42
"Pocillopora_acuta_HIv1_PredGene_g4811.t1",30,17,34,46,38,42
"Pocillopora_acuta_HIv1_PredGene_g4813.t1",10,8,15,34,49,57
"Pocillopora_acuta_HIv1_PredGene_g4812.t1",168,123,64,146,175,134
"Pocillopora_acuta_HIv1_PredGene_g4821.t1",145,122,105,175,148,219
"Pocillopora_acuta_HIv1_PredGene_g4822.t1",1283,1441,1256,1577,1886,1935
"Pocillopora_acuta_HIv1_PredGene_8405_t",969,1007,771,155,211,205
"Pocillopora_acuta_HIv1_PredGene_g4830.t1",969,1007,771,155,211,205
"Pocillopora_acuta_HIv1_PredGene_g4834.t1",55,111,98,102,148,152
"Pocillopora_acuta_HIv1_PredGene_g4837.t1",214,144,186,67,78,67
"Pocillopora_acuta_HIv1_PredGene_g4840.t1",126,230,145,62,39,40
"Pocillopora_acuta_HIv1_PredGene_g4841.t1",430,391,349,129,90,124
"Pocillopora_acuta_HIv1_PredGene_g4843.t1",86,95,66,117,126,153
"Pocillopora_acuta_HIv1_PredGene_g4845.t1",703,522,796,136,159,214
"Pocillopora_acuta_HIv1_PredGene_g4846.t1",632,384,351,528,415,472
"Pocillopora_acuta_HIv1_PredGene_g4846.t2",632,384,351,528,415,472
"Pocillopora_acuta_HIv1_PredGene_g5788.t1",453,613,449,533,1471,1093
"Pocillopora_acuta_HIv1_PredGene_g5795.t1",3614,4459,3668,800,847,987
"Pocillopora_acuta_HIv1_PredGene_g5804.t1",177,153,163,57,41,47
"Pocillopora_acuta_HIv1_PredGene_g5814.t1",284,173,224,67,86,99
"Pocillopora_acuta_HIv1_PredGene_g5815.t1",171,99,134,40,32,29
"Pocillopora_acuta_HIv1_PredGene_g5817.t1",343,239,232,105,94,111
"Pocillopora_acuta_HIv1_PredGene_g5820.t1",189,143,169,23,40,32
"Pocillopora_acuta_HIv1_PredGene_g5821.t1",583,725,475,78,73,95
"Pocillopora_acuta_HIv1_PredGene_g5824.t1",421,286,249,291,431,437
"Pocillopora_acuta_HIv1_PredGene_g5837.t1",217,141,83,32,34,29
"Pocillopora_acuta_HIv1_PredGene_g5838.t1",1014,949,828,362,483,485
"Pocillopora_acuta_HIv1_PredGene_g8063.t1",600,704,521,564,645,568
"Pocillopora_acuta_HIv1_PredGene_g5863.t1",112,141,114,31,27,38
"Pocillopora_acuta_HIv1_PredGene_g5866.t1",443,416,320,465,428,482
"Pocillopora_acuta_HIv1_PredGene_g5871.t1",14,12,22,36,20,45
"Pocillopora_acuta_HIv1_PredGene_g5875.t1",488,292,332,94,128,95
"Pocillopora_acuta_HIv1_PredGene_g8062.t1",111,127,134,170,225,247
"Pocillopora_acuta_HIv1_PredGene_g5877.t1",500,420,389,163,143,156
"Pocillopora_acuta_HIv1_PredGene_g5878.t1",2524,2740,2266,327,208,271
"Pocillopora_acuta_HIv1_PredGene_g5890.t1",479,356,405,154,190,176
"Pocillopora_acuta_HIv1_PredGene_g8064.t1",443,445,442,162,171,163
"Pocillopora_acuta_HIv1_PredGene_g5906.t1",235,154,176,160,232,224
"Pocillopora_acuta_HIv1_PredGene_g5907.t1",819,632,604,1526,1529,1798
"Pocillopora_acuta_HIv1_PredGene_g5565.t1",234,392,283,111,108,120
"Pocillopora_acuta_HIv1_PredGene_g5569.t1",310,348,301,495,971,870
"Pocillopora_acuta_HIv1_PredGene_8531_t",310,348,301,495,971,870
"Pocillopora_acuta_HIv1_PredGene_g5569.t2",310,348,301,495,971,870
"Pocillopora_acuta_HIv1_PredGene_g5574.t1",2019,2889,2250,271,305,290
"Pocillopora_acuta_HIv1_PredGene_g5581.t1",209,42,142,178,202,268
"Pocillopora_acuta_HIv1_PredGene_g5586.t1",6,27,23,42,104,91
"Pocillopora_acuta_HIv1_PredGene_g5590.t1",57,59,68,114,153,161
"Pocillopora_acuta_HIv1_PredGene_g5591.t1",30,51,22,57,64,74
"Pocillopora_acuta_HIv1_PredGene_g5595.t1",301,199,239,53,42,36
"Pocillopora_acuta_HIv1_PredGene_g5598.t1",394,368,335,159,155,175
"Pocillopora_acuta_HIv1_PredGene_g5609.t1",45,65,54,98,120,124
"Pocillopora_acuta_HIv1_PredGene_g5610.t1",443,411,450,467,1400,944
"Pocillopora_acuta_HIv1_PredGene_g5611.t1",6708,6707,5650,1306,1418,1622
"Pocillopora_acuta_HIv1_PredGene_8572_t",6708,6707,5650,1306,1418,1622
"Pocillopora_acuta_HIv1_PredGene_g5613.t1",309,262,269,71,41,58
"Pocillopora_acuta_HIv1_PredGene_8575_t",309,262,269,71,41,58
"Pocillopora_acuta_HIv1_PredGene_8577_t",1193,1403,1349,1074,1437,1469
"Pocillopora_acuta_HIv1_PredGene_g5616.t1",74,84,41,170,283,277
"Pocillopora_acuta_HIv1_PredGene_g5617.t1",9,9,12,25,23,24
"Pocillopora_acuta_HIv1_PredGene_g8075.t1",2423,2391,2093,1441,3045,2748
"Pocillopora_acuta_HIv1_PredGene_g5624.t1",302,374,365,70,79,125
"Pocillopora_acuta_HIv1_PredGene_g5625.t2",1544,1133,997,477,401,487
"Pocillopora_acuta_HIv1_PredGene_g5625.t1",1544,1133,997,477,401,487
"Pocillopora_acuta_HIv1_PredGene_8589_t",1544,1133,997,477,401,487
"Pocillopora_acuta_HIv1_PredGene_8590_t",134,90,80,122,154,159
"Pocillopora_acuta_HIv1_PredGene_g5626.t1",134,90,80,122,154,159
"Pocillopora_acuta_HIv1_PredGene_g5635.t1",72,80,78,70,213,108
"Pocillopora_acuta_HIv1_PredGene_g5638.t1",177,135,140,37,65,40
"Pocillopora_acuta_HIv1_PredGene_g5639.t1",146,139,137,257,253,211
"Pocillopora_acuta_HIv1_PredGene_g5642.t1",5,0,0,14,12,14
"Pocillopora_acuta_HIv1_PredGene_g5645.t1",128,105,101,166,255,196
"Pocillopora_acuta_HIv1_PredGene_g5647.t2",118,94,109,24,33,34
"Pocillopora_acuta_HIv1_PredGene_g5647.t1",118,94,109,24,33,34
"Pocillopora_acuta_HIv1_PredGene_g5652.t1",171,137,211,180,313,270
"Pocillopora_acuta_HIv1_PredGene_g5653.t1",640,459,589,606,980,1070
"Pocillopora_acuta_HIv1_PredGene_g5656.t1",146,141,132,29,38,59
"Pocillopora_acuta_HIv1_PredGene_g5659.t1",618,357,498,188,216,208
"Pocillopora_acuta_HIv1_PredGene_g5660.t1",972,1033,984,217,199,254
"Pocillopora_acuta_HIv1_PredGene_g8087.t1",60,27,38,9,6,7
"Pocillopora_acuta_HIv1_PredGene_g5671.t1",37,101,34,9,10,15
"Pocillopora_acuta_HIv1_PredGene_g5680.t1",195,143,173,59,62,81
"Pocillopora_acuta_HIv1_PredGene_g5682.t1",247,183,186,56,63,78
"Pocillopora_acuta_HIv1_PredGene_g5692.t1",350,257,342,119,131,130
"Pocillopora_acuta_HIv1_PredGene_g11681.t1",139,142,111,114,187,157
"Pocillopora_acuta_HIv1_PredGene_g11684.t1",74,137,87,34,25,25
"Pocillopora_acuta_HIv1_PredGene_g11693.t1",52,56,65,55,170,188
"Pocillopora_acuta_HIv1_PredGene_g11705.t1",179,151,169,59,65,58
"Pocillopora_acuta_HIv1_PredGene_g11706.t1",187,184,160,141,295,262
"Pocillopora_acuta_HIv1_PredGene_g8094.t1",16,29,26,52,93,89
"Pocillopora_acuta_HIv1_PredGene_g11718.t1",84,80,45,9,12,12
"Pocillopora_acuta_HIv1_PredGene_g11738.t1",38,26,27,75,65,103
"Pocillopora_acuta_HIv1_PredGene_g11744.t1",1357,1082,988,1742,1406,1633
"Pocillopora_acuta_HIv1_PredGene_g11751.t1",522,322,427,581,619,650
"Pocillopora_acuta_HIv1_PredGene_g11755.t1",3707,2818,3057,743,829,853
"Pocillopora_acuta_HIv1_PredGene_8724_t",3707,2818,3057,743,829,853
"Pocillopora_acuta_HIv1_PredGene_g11763.t1",44,35,44,8,9,11
"Pocillopora_acuta_HIv1_PredGene_g11778.t1",340,315,338,248,451,424
"Pocillopora_acuta_HIv1_PredGene_g7090.t1",2125,1985,1948,2096,3259,3281
"Pocillopora_acuta_HIv1_PredGene_g11782.t1",4124,3382,4385,1267,1568,2010
"Pocillopora_acuta_HIv1_PredGene_8765_t",4124,3382,4385,1267,1568,2010
"Pocillopora_acuta_HIv1_PredGene_g11783.t1",4124,3382,4385,1267,1568,2010
"Pocillopora_acuta_HIv1_PredGene_g11784.t1",838,1090,994,167,358,354
"Pocillopora_acuta_HIv1_PredGene_g11791.t1",119,101,91,34,23,37
"Pocillopora_acuta_HIv1_PredGene_g11788.t2",425,330,353,135,101,136
"Pocillopora_acuta_HIv1_PredGene_g11788.t1",425,330,353,135,101,136
"Pocillopora_acuta_HIv1_PredGene_g11794.t1",46,80,79,72,122,95
"Pocillopora_acuta_HIv1_PredGene_g8103.t1",131,172,176,246,450,475
"Pocillopora_acuta_HIv1_PredGene_g11807.t1",63,56,47,72,146,111
"Pocillopora_acuta_HIv1_PredGene_g11815.t1",85,94,104,14,12,27
"Pocillopora_acuta_HIv1_PredGene_g11820.t2",811,713,516,213,277,315
"Pocillopora_acuta_HIv1_PredGene_g11820.t1",811,713,516,213,277,315
"Pocillopora_acuta_HIv1_PredGene_8799_t",3,2,4,14,20,18
"Pocillopora_acuta_HIv1_PredGene_g11821.t2",3,2,4,14,20,18
"Pocillopora_acuta_HIv1_PredGene_g11821.t1",3,2,4,14,20,18
"Pocillopora_acuta_HIv1_PredGene_g11823.t1",219,233,240,75,80,109
"Pocillopora_acuta_HIv1_PredGene_8802_t",3758,4665,3581,6587,13819,10778
"Pocillopora_acuta_HIv1_PredGene_g11824.t1",3758,4665,3581,6587,13819,10778
"Pocillopora_acuta_HIv1_PredGene_g11825.t1",623,484,558,158,117,199
"Pocillopora_acuta_HIv1_PredGene_g11826.t1",408,274,356,25,30,39
"Pocillopora_acuta_HIv1_PredGene_g4551.t1",476,387,452,71,69,84
"Pocillopora_acuta_HIv1_PredGene_g4555.t1",78,90,72,90,137,80
"Pocillopora_acuta_HIv1_PredGene_g8106.t1",437,443,324,165,152,149
"Pocillopora_acuta_HIv1_PredGene_g4584.t1",15,0,0,27,27,29
"Pocillopora_acuta_HIv1_PredGene_g4587.t1",2325,2285,1570,2127,2859,2167
"Pocillopora_acuta_HIv1_PredGene_g8107.t1",320,440,363,327,746,515
"Pocillopora_acuta_HIv1_PredGene_g4596.t1",8677,9347,8368,2896,1954,2700
"Pocillopora_acuta_HIv1_PredGene_g4597.t1",473,471,372,160,203,161
"Pocillopora_acuta_HIv1_PredGene_g4600.t1",677,481,563,360,809,897
"Pocillopora_acuta_HIv1_PredGene_g7091.t1",873,1002,873,859,1128,1074
"Pocillopora_acuta_HIv1_PredGene_g4616.t1",251,232,236,284,388,389
"Pocillopora_acuta_HIv1_PredGene_g4628.t1",146,227,263,32,43,43
"Pocillopora_acuta_HIv1_PredGene_g4629.t1",99,114,140,102,169,163
"Pocillopora_acuta_HIv1_PredGene_g8114.t1",1234,1351,1130,437,565,543
"Pocillopora_acuta_HIv1_PredGene_g4639.t1",57,64,51,44,95,96
"Pocillopora_acuta_HIv1_PredGene_g4640.t1",76,51,50,61,182,128
"Pocillopora_acuta_HIv1_PredGene_g4642.t1",5,3,9,14,53,41
"Pocillopora_acuta_HIv1_PredGene_g4647.t1",15,6,15,27,37,21
"Pocillopora_acuta_HIv1_PredGene_g4648.t1",8,6,13,22,43,21
"Pocillopora_acuta_HIv1_PredGene_g4652.t1",24,18,12,59,88,77
"Pocillopora_acuta_HIv1_PredGene_g4654.t1",164,209,139,305,483,428
"Pocillopora_acuta_HIv1_PredGene_g4653.t1",43,41,71,67,223,106
"Pocillopora_acuta_HIv1_PredGene_g8115.t1",177,224,277,348,455,613
"Pocillopora_acuta_HIv1_PredGene_g4662.t1",1258,761,1343,1843,1436,2266
"Pocillopora_acuta_HIv1_PredGene_g4663.t1",1857,1640,1509,2425,2907,2955
"Pocillopora_acuta_HIv1_PredGene_g4664.t1",1052,1122,946,2161,2935,2393
"Pocillopora_acuta_HIv1_PredGene_g4665.t1",2004,2148,1753,2244,4575,3904
"Pocillopora_acuta_HIv1_PredGene_8915_t",25,9,37,52,41,78
"Pocillopora_acuta_HIv1_PredGene_g4666.t1",25,9,37,52,41,78
"Pocillopora_acuta_HIv1_PredGene_g8116.t1",198,123,100,227,206,146
"Pocillopora_acuta_HIv1_PredGene_8916_t",43,19,49,106,132,165
"Pocillopora_acuta_HIv1_PredGene_g4667.t1",43,19,49,106,132,165
"Pocillopora_acuta_HIv1_PredGene_g4668.t1",43,19,49,106,132,165
"Pocillopora_acuta_HIv1_PredGene_g26651.t1",1433,1831,1185,2314,5803,3705
"Pocillopora_acuta_HIv1_PredGene_g26653.t1",54,45,47,210,339,461
"Pocillopora_acuta_HIv1_PredGene_g26652.t1",413,251,406,351,651,623
"Pocillopora_acuta_HIv1_PredGene_g26661.t1",421,491,438,110,126,109
"Pocillopora_acuta_HIv1_PredGene_g26679.t1",48,16,5,188,31,44
"Pocillopora_acuta_HIv1_PredGene_g8125.t1",160,285,164,189,622,397
"Pocillopora_acuta_HIv1_PredGene_g26697.t1",1031,522,359,1291,879,914
"Pocillopora_acuta_HIv1_PredGene_g26699.t1",219,226,131,248,268,244
"Pocillopora_acuta_HIv1_PredGene_g26703.t1",1108,720,600,1069,755,810
"Pocillopora_acuta_HIv1_PredGene_g26708.t1",213,113,204,56,28,29
"Pocillopora_acuta_HIv1_PredGene_g26710.t1",54,23,22,46,91,70
"Pocillopora_acuta_HIv1_PredGene_g26713.t1",191,120,124,27,37,38
"Pocillopora_acuta_HIv1_PredGene_g26714.t1",292,231,251,51,66,93
"Pocillopora_acuta_HIv1_PredGene_g26715.t2",806,629,701,232,134,197
"Pocillopora_acuta_HIv1_PredGene_g26715.t1",806,629,701,232,134,197
"Pocillopora_acuta_HIv1_PredGene_g26716.t1",1678,1901,1359,1631,1445,1680
"Pocillopora_acuta_HIv1_PredGene_g26720.t1",128,105,125,137,117,146
"Pocillopora_acuta_HIv1_PredGene_g26722.t1",1044,977,818,371,368,436
"Pocillopora_acuta_HIv1_PredGene_g8128.t1",162,89,116,17,11,15
"Pocillopora_acuta_HIv1_PredGene_g26733.t1",135,150,202,6,4,0
"Pocillopora_acuta_HIv1_PredGene_g26734.t1",41,133,45,6,12,6
"Pocillopora_acuta_HIv1_PredGene_g8130.t1",1308,912,989,1013,1687,1544
"Pocillopora_acuta_HIv1_PredGene_g14058.t1",23,34,23,33,75,43
"Pocillopora_acuta_HIv1_PredGene_g14056.t1",456,256,361,108,113,132
"Pocillopora_acuta_HIv1_PredGene_g14061.t1",251,185,239,237,267,334
"Pocillopora_acuta_HIv1_PredGene_g14063.t1",310,225,213,336,448,353
"Pocillopora_acuta_HIv1_PredGene_g14066.t1",1376,1047,794,1042,2946,1742
"Pocillopora_acuta_HIv1_PredGene_g8133.t1",290,224,267,192,335,290
"Pocillopora_acuta_HIv1_PredGene_g14069.t1",215,230,161,195,225,234
"Pocillopora_acuta_HIv1_PredGene_9035_t",229,257,271,278,455,323
"Pocillopora_acuta_HIv1_PredGene_g14074.t1",229,257,271,278,455,323
"Pocillopora_acuta_HIv1_PredGene_g14075.t1",163,261,205,259,495,373
"Pocillopora_acuta_HIv1_PredGene_g14077.t1",152,109,116,31,34,40
