transcript_id,1041.2,1471.2,1637.2,Sample1.2,Sample2.2,Sample3.2
Pocillopora_acuta_HIv2___RNAseq.g15113.t1,17,0,13,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8266.t1,108,66,74,66,113,89
Pocillopora_acuta_HIv2___RNAseq.g27745.t1,0,0,0,1,4,1
Pocillopora_acuta_HIv2___RNAseq.g23564.t1,1175,1057,824,944,868,874
Pocillopora_acuta_HIv2___RNAseq.g26346.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___TS.g20140.t1,5,6,18,0,7,14
Pocillopora_acuta_HIv2___RNAseq.g6187.t1,164,191,208,144,151,136
Pocillopora_acuta_HIv2___RNAseq.g7115.t1,0,0,0,12,54,16
Pocillopora_acuta_HIv2___TS.g29734.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g7158.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9382.t1,62,106,84,41,39,55
Pocillopora_acuta_HIv2___RNAseq.g18148.t1,0,0,3,3,0,0
Pocillopora_acuta_HIv2___TS.g25620.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6829.t1,1,0,0,3,2,2
Pocillopora_acuta_HIv2___RNAseq.g4026.t1,8,7,18,8,21,31
Pocillopora_acuta_HIv2___RNAseq.g5294.t1,93,72,56,54,33,63
Pocillopora_acuta_HIv2___TS.g30127.t1,196,143,118,133,122,143
Pocillopora_acuta_HIv2___RNAseq.g18195.t1,201,120,169,101,92,108
Pocillopora_acuta_HIv2___RNAseq.g22464.t1,1929,1242,1530,1108,607,945
Pocillopora_acuta_HIv2___RNAseq.g10675.t1,231,193,124,113,99,109
Pocillopora_acuta_HIv2___RNAseq.g18266.t1,0,0,0,0,13,3
Pocillopora_acuta_HIv2___TS.g4753.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g30820.t1a,0,0,0,0,5,0
Pocillopora_acuta_HIv2___TS.g30820.t1b,8,14,0,3,6,7
Pocillopora_acuta_HIv2___RNAseq.g10360.t1,2,0,0,0,8,0
Pocillopora_acuta_HIv2___TS.g27910.t1,129,129,110,64,120,71
Pocillopora_acuta_HIv2___RNAseq.g13120.t1,892,713,487,1548,1482,1459
Pocillopora_acuta_HIv2___RNAseq.g19172.t1,120,142,115,78,96,99
Pocillopora_acuta_HIv2___RNAseq.g13770.t2,93,136,84,67,38,83
Pocillopora_acuta_HIv2___TS.g3196.t2,205,69,71,25,7,0
Pocillopora_acuta_HIv2___RNAseq.g7508.t1,833,871,841,1154,1161,1228
Pocillopora_acuta_HIv2___RNAseq.g26417.t1,42,22,16,21,40,20
Pocillopora_acuta_HIv2___RNAseq.g18455.t1,0,0,0,2,3,0
Pocillopora_acuta_HIv2___RNAseq.g19465.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13296.t1,53,68,31,34,30,27
Pocillopora_acuta_HIv2___TS.g292.t1,17,8,4,10,8,3
Pocillopora_acuta_HIv2___RNAseq.g28585.t1,14,15,23,6,5,8
Pocillopora_acuta_HIv2___RNAseq.g28881.t1,1518,1147,1098,742,680,730
Pocillopora_acuta_HIv2___RNAseq.g879.t1,86,45,78,28,26,29
Pocillopora_acuta_HIv2___RNAseq.g19306.t1,44,43,56,27,9,11
Pocillopora_acuta_HIv2___RNAseq.g24868.t1,872,827,990,1093,894,1333
Pocillopora_acuta_HIv2___RNAseq.g15082.t1,5205,6112,5282,2757,3071,3337
Pocillopora_acuta_HIv2___TS.g3631.t1,5,8,2,16,12,1
Pocillopora_acuta_HIv2___RNAseq.g24347.t1,0,6,0,2,3,0
Pocillopora_acuta_HIv2___RNAseq.g12573.t1,96,38,87,39,0,61
Pocillopora_acuta_HIv2___TS.g23129.t1,0,0,0,10,65,18
Pocillopora_acuta_HIv2___RNAseq.g3519.t1,8,0,12,3,15,8
Pocillopora_acuta_HIv2___RNAseq.g13122.t1,172,90,106,57,108,80
Pocillopora_acuta_HIv2___RNAseq.g10094.t1,522,437,464,330,503,486
Pocillopora_acuta_HIv2___TS.g19616.t2b,1445,1990,1875,668,2199,1453
Pocillopora_acuta_HIv2___RNAseq.g4921.t1,12,12,6,7,4,3
Pocillopora_acuta_HIv2___TS.g17023.t1,0,0,0,9,9,12
Pocillopora_acuta_HIv2___TS.g3372.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___TS.g170.t1,252,133,134,144,295,198
Pocillopora_acuta_HIv2___RNAseq.g23229.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g18457.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g13087.t1,120,100,118,46,37,30
Pocillopora_acuta_HIv2___TS.g18129.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g13881.t1,3,15,0,0,23,0
Pocillopora_acuta_HIv2___TS.g28738.t1,0,2,5,0,1,3
Pocillopora_acuta_HIv2___RNAseq.g17967.t1,17,17,8,9,6,3
Pocillopora_acuta_HIv2___RNAseq.g7166.t1,3,2,3,6,3,3
Pocillopora_acuta_HIv2___TS.g23551.t2,0,9,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28658.t1,3,2,6,7,7,4
Pocillopora_acuta_HIv2___TS.g7178.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g7527.t1,162,61,77,111,63,75
Pocillopora_acuta_HIv2___RNAseq.g9269.t1,20,36,28,12,7,0
Pocillopora_acuta_HIv2___RNAseq.g2491.t1,0,0,0,8,12,18
Pocillopora_acuta_HIv2___RNAseq.g6557.t1,228,178,124,104,124,97
Pocillopora_acuta_HIv2___RNAseq.g3322.t1,254,250,257,130,132,141
Pocillopora_acuta_HIv2___TS.g26411.t1,1464,1224,1081,1303,1095,1097
Pocillopora_acuta_HIv2___RNAseq.g23674.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25947.t1,2,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1593.t1,0,0,0,0,3,1
Pocillopora_acuta_HIv2___RNAseq.g8616.t1b,0,0,0,3,14,5
Pocillopora_acuta_HIv2___TS.g12465.t1,2781,2086,1766,972,1287,955
Pocillopora_acuta_HIv2___TS.g24509.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8616.t1c,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g19529.t1,285,30,121,16,18,5
Pocillopora_acuta_HIv2___TS.g12584.t1,11,49,13,9,15,13
Pocillopora_acuta_HIv2___RNAseq.g18911.t1,0,0,0,2,3,1
Pocillopora_acuta_HIv2___RNAseq.g17638.t1,4,6,2,5,9,2
Pocillopora_acuta_HIv2___TS.g8144.t1,30,3,20,14,6,14
Pocillopora_acuta_HIv2___RNAseq.g13085.t1,1032,915,749,670,677,676
Pocillopora_acuta_HIv2___RNAseq.808_t,19,9,22,17,24,29
Pocillopora_acuta_HIv2___TS.g24777.t1,0,18,0,1,38,0
Pocillopora_acuta_HIv2___RNAseq.27257_t,33,23,27,16,11,12
Pocillopora_acuta_HIv2___RNAseq.g8603.t1,0,0,0,2,3,0
Pocillopora_acuta_HIv2___RNAseq.g3818.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1162.t1,81,97,90,295,386,491
Pocillopora_acuta_HIv2___RNAseq.g7164.t1,0,0,0,5,5,5
Pocillopora_acuta_HIv2___RNAseq.g15129.t1,0,0,0,4,3,2
Pocillopora_acuta_HIv2___RNAseq.g24450.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g28697.t1,61,50,61,44,66,41
Pocillopora_acuta_HIv2___TS.g23553.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g7648.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5976.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g7648.t1b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g5314.t1,0,0,0,0,7,0
Pocillopora_acuta_HIv2___RNAseq.g15097.t1,96,160,107,81,106,84
Pocillopora_acuta_HIv2___RNAseq.g26746.t1,852,904,846,1056,1190,1214
Pocillopora_acuta_HIv2___RNAseq.g19361.t1,0,0,1,2,2,3
Pocillopora_acuta_HIv2___TS.g27610.t3,171,214,141,71,82,49
Pocillopora_acuta_HIv2___RNAseq.g5974.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv2___TS.g6503.t2,268,370,426,156,98,180
Pocillopora_acuta_HIv2___TS.g16978.t1,109,84,30,110,86,88
Pocillopora_acuta_HIv2___RNAseq.g27207.t1,105,71,73,30,34,27
Pocillopora_acuta_HIv2___TS.g26961.t1,0,88,19,17,27,0
Pocillopora_acuta_HIv2___RNAseq.g21951.t1,78,83,87,40,32,33
Pocillopora_acuta_HIv2___TS.g12467.t1,0,0,0,3,2,0
Pocillopora_acuta_HIv2___RNAseq.g6610.t1,17,38,0,24,80,11
Pocillopora_acuta_HIv2___TS.g22124.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9659.t1,0,0,0,0,3,1
Pocillopora_acuta_HIv2___RNAseq.g3285.t1,3,3,3,7,5,26
Pocillopora_acuta_HIv2___RNAseq.g28261.t1,14,0,11,13,16,18
Pocillopora_acuta_HIv2___RNAseq.g23.t1,11,0,0,11,10,7
Pocillopora_acuta_HIv2___RNAseq.g1640.t1,119,103,79,69,68,82
Pocillopora_acuta_HIv2___RNAseq.g24822.t1,0,1,0,2,1,0
Pocillopora_acuta_HIv2___RNAseq.g21179.t1,2898,1849,1930,2651,2727,2815
Pocillopora_acuta_HIv2___RNAseq.g16723.t1,94,129,40,75,75,80
Pocillopora_acuta_HIv2___TS.g3194.t1,9,0,7,5,8,0
Pocillopora_acuta_HIv2___RNAseq.24369_t,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21163.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15095.t1,1738,1660,1318,1841,1820,1944
Pocillopora_acuta_HIv2___RNAseq.g12964.t1,157,94,103,113,118,138
Pocillopora_acuta_HIv2___RNAseq.7517_t,4,10,0,0,9,10
Pocillopora_acuta_HIv2___TS.g9097.t1,219,62,90,143,43,57
Pocillopora_acuta_HIv2___RNAseq.g7984.t1,282,547,304,107,112,151
Pocillopora_acuta_HIv2___RNAseq.g2005.t1,42,35,30,9,13,11
Pocillopora_acuta_HIv2___RNAseq.g31319.t1,0,0,2,6,0,0
Pocillopora_acuta_HIv2___RNAseq.g21953.t1,590,493,506,545,544,627
Pocillopora_acuta_HIv2___TS.g24010.t1,19,4,0,9,9,6
Pocillopora_acuta_HIv2___TS.g8189.t1,15,17,0,4,22,0
Pocillopora_acuta_HIv2___RNAseq.g4074.t1,385,464,343,106,88,99
Pocillopora_acuta_HIv2___RNAseq.16698_t,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g8301.t1,0,0,0,3,4,0
Pocillopora_acuta_HIv2___RNAseq.g2447.t1,0,6,5,0,12,3
Pocillopora_acuta_HIv2___TS.g22964.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16574.t1,6,6,16,7,5,10
Pocillopora_acuta_HIv2___RNAseq.g18402.t1,178,195,212,112,274,199
Pocillopora_acuta_HIv2___RNAseq.g28263.t1,551,512,446,353,430,411
Pocillopora_acuta_HIv2___RNAseq.g20874.t1,3,0,11,3,0,7
Pocillopora_acuta_HIv2___RNAseq.g6344.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___TS.g22092.t2,638,308,371,257,427,314
Pocillopora_acuta_HIv2___RNAseq.g4245.t1,49,86,89,17,15,35
Pocillopora_acuta_HIv2___RNAseq.g27737.t1,0,0,0,4,3,2
Pocillopora_acuta_HIv2___RNAseq.g4948.t1,0,0,0,3,2,0
Pocillopora_acuta_HIv2___RNAseq.g24308.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g24012.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g11181.t1,104,108,136,68,47,79
Pocillopora_acuta_HIv2___RNAseq.g28175.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv2___RNAseq.g2195.t1,176,98,193,93,93,129
Pocillopora_acuta_HIv2___RNAseq.g13601.t1,62,103,85,22,59,23
Pocillopora_acuta_HIv2___RNAseq.g11392.t1,0,9,0,9,11,11
Pocillopora_acuta_HIv2___RNAseq.g20876.t1,43,77,49,123,186,175
Pocillopora_acuta_HIv2___RNAseq.g29098.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16937.t1,145,91,82,77,70,84
Pocillopora_acuta_HIv2___RNAseq.g20309.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___RNAseq.g4969.t1,83,40,66,23,23,31
Pocillopora_acuta_HIv2___RNAseq.g7150.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g10154.t1,0,0,0,3,4,3
Pocillopora_acuta_HIv2___RNAseq.g90.t1,13,15,14,8,8,14
Pocillopora_acuta_HIv2___RNAseq.g14674.t1,0,0,0,0,6,3
Pocillopora_acuta_HIv2___TS.g16543.t2,65,0,59,15,7,11
Pocillopora_acuta_HIv2___TS.g13094.t1,0,16,13,0,8,0
Pocillopora_acuta_HIv2___RNAseq.g2630.t1b,60,16,39,12,8,9
Pocillopora_acuta_HIv2___RNAseq.g2630.t1c,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g9413.t1,4,0,0,6,6,3
Pocillopora_acuta_HIv2___TS.g13928.t2,23,6,14,9,7,2
Pocillopora_acuta_HIv2___TS.g7300.t1,11,0,3,2,2,6
Pocillopora_acuta_HIv2___RNAseq.g13201.t3,163,191,122,178,221,251
Pocillopora_acuta_HIv2___RNAseq.g10831.t1,0,0,18,18,14,17
Pocillopora_acuta_HIv2___RNAseq.g2907.t1,0,38,0,23,26,21
Pocillopora_acuta_HIv2___RNAseq.g28177.t1,4,37,4,1,40,11
Pocillopora_acuta_HIv2___RNAseq.g2197.t1,59,47,72,81,78,128
Pocillopora_acuta_HIv2___TS.g5612.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g4131.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15518.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9756.t1,111,201,129,25,40,42
Pocillopora_acuta_HIv2___RNAseq.g19065.t1,4,9,5,6,11,13
Pocillopora_acuta_HIv2___RNAseq.g1502.t1,35,37,53,21,17,36
Pocillopora_acuta_HIv2___RNAseq.g18176.t2,128,85,26,67,48,24
Pocillopora_acuta_HIv2___RNAseq.g5569.t1,275,256,161,108,81,91
Pocillopora_acuta_HIv2___RNAseq.g5554.t1,3830,3235,2724,1396,1458,1511
Pocillopora_acuta_HIv2___RNAseq.g3454.t1,2,2,0,4,0,3
Pocillopora_acuta_HIv2___RNAseq.g3968.t1,28,78,32,8,11,11
Pocillopora_acuta_HIv2___TS.g24702.t1,31,71,17,18,69,14
Pocillopora_acuta_HIv2___TS.g10795.t1,0,0,0,1,1,2
Pocillopora_acuta_HIv2___TS.g28658.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14676.t1,557,424,321,751,471,679
Pocillopora_acuta_HIv2___RNAseq.g24968.t1,0,0,0,6,0,0
Pocillopora_acuta_HIv2___TS.g23190.t1,26,24,20,18,9,18
Pocillopora_acuta_HIv2___RNAseq.g782.t1,6,0,0,0,2,0
Pocillopora_acuta_HIv2___TS.g29833.t1,64,72,69,28,24,23
Pocillopora_acuta_HIv2___RNAseq.g30237.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15843.t1,507,409,420,528,517,490
Pocillopora_acuta_HIv2___RNAseq.g6818.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv2___RNAseq.g3009.t1,3,9,5,0,4,3
Pocillopora_acuta_HIv2___TS.g10009.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5685_t,109,118,78,54,78,87
Pocillopora_acuta_HIv2___RNAseq.g9596.t1,91,73,81,53,42,48
Pocillopora_acuta_HIv2___TS.g5290.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9728.t1,93,98,72,26,35,27
Pocillopora_acuta_HIv2___TS.g23192.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28934.t1,63,52,35,53,49,29
Pocillopora_acuta_HIv2___RNAseq.g9754.t1,2649,1730,1669,478,264,386
Pocillopora_acuta_HIv2___RNAseq.g29478.t1,753,474,538,874,714,781
Pocillopora_acuta_HIv2___TS.g21771.t1b,0,35,0,13,23,19
Pocillopora_acuta_HIv2___TS.g13689.t1,129,99,90,66,87,66
Pocillopora_acuta_HIv2___RNAseq.g12226.t1,144,126,131,57,62,80
Pocillopora_acuta_HIv2___RNAseq.g31321.t1,11,6,4,16,15,0
Pocillopora_acuta_HIv2___RNAseq.g12798.t1,95,100,104,74,63,45
Pocillopora_acuta_HIv2___RNAseq.g22236.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g20776.t1,144,161,191,70,72,89
Pocillopora_acuta_HIv2___TS.g28591.t1,0,0,2,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24535.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24820.t1,6,14,5,24,20,16
Pocillopora_acuta_HIv2___RNAseq.g5179.t1,28,31,55,219,241,173
Pocillopora_acuta_HIv2___RNAseq.g9416.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g19152.t1,528,517,504,688,445,566
Pocillopora_acuta_HIv2___TS.g18547.t1,3,0,0,2,2,0
Pocillopora_acuta_HIv2___RNAseq.g26077.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13974.t1,34,35,15,16,42,18
Pocillopora_acuta_HIv2___TS.g17083.t1,0,0,0,0,0,4
Pocillopora_acuta_HIv2___RNAseq.g13542.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14845.t1,429,529,341,202,260,215
Pocillopora_acuta_HIv2___RNAseq.g12443.t1,105,115,82,28,31,29
Pocillopora_acuta_HIv2___RNAseq.g1726.t1,667,588,400,624,657,612
Pocillopora_acuta_HIv2___RNAseq.g18986.t1,12,17,19,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g27857.t1,87,71,25,41,46,34
Pocillopora_acuta_HIv2___RNAseq.g30741.t1,3,0,0,3,0,4
Pocillopora_acuta_HIv2___RNAseq.g4396.t1,53,29,55,74,37,61
Pocillopora_acuta_HIv2___RNAseq.g20980.t1,12,22,14,12,14,9
Pocillopora_acuta_HIv2___TS.g11225.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28652.t1,147,153,132,73,128,104
Pocillopora_acuta_HIv2___RNAseq.g22800.t1,54,99,81,144,215,221
Pocillopora_acuta_HIv2___RNAseq.g15179.t2,188,270,179,158,197,193
Pocillopora_acuta_HIv2___TS.g7184.t1,43,64,43,38,28,39
Pocillopora_acuta_HIv2___RNAseq.g8044.t1,1955,1433,1038,1144,1137,1143
Pocillopora_acuta_HIv2___RNAseq.g15020.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv2___RNAseq.g3737.t1,37,40,35,40,57,47
Pocillopora_acuta_HIv2___TS.g17423.t1,114,62,68,59,56,53
Pocillopora_acuta_HIv2___RNAseq.g19659.t1,0,0,0,12,12,8
Pocillopora_acuta_HIv2___RNAseq.g31129.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g20596.t1,71,88,111,34,41,49
Pocillopora_acuta_HIv2___RNAseq.g1580.t1,0,0,9,1,4,4
Pocillopora_acuta_HIv2___RNAseq.g2290.t1,66,54,92,38,22,51
Pocillopora_acuta_HIv2___RNAseq.g3735.t1,53,31,82,9,10,13
Pocillopora_acuta_HIv2___RNAseq.g29395.t1,5467,6546,5139,621,394,618
Pocillopora_acuta_HIv2___RNAseq.g17632.t1,88,102,67,32,28,29
Pocillopora_acuta_HIv2___RNAseq.g2611.t1,6,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g3736.t1,1,1,1,1,2,4
Pocillopora_acuta_HIv2___RNAseq.g27887.t1,1,1,2,5,4,4
Pocillopora_acuta_HIv2___RNAseq.g2796.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g3053.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12923.t1,177,213,125,181,142,161
Pocillopora_acuta_HIv2___RNAseq.g2524.t1,469,293,352,236,145,182
Pocillopora_acuta_HIv2___TS.g14654.t1,0,0,0,0,2,10
Pocillopora_acuta_HIv2___TS.g16275.t1,0,0,0,0,7,0
Pocillopora_acuta_HIv2___RNAseq.g21877.t1,939,882,770,973,1387,971
Pocillopora_acuta_HIv2___RNAseq.g15161.t1,142,105,105,233,273,235
Pocillopora_acuta_HIv2___RNAseq.g26924.t1,20,17,6,10,9,10
Pocillopora_acuta_HIv2___RNAseq.g21812.t1,34,31,33,0,8,0
Pocillopora_acuta_HIv2___TS.g29371.t1,0,0,0,6,0,0
Pocillopora_acuta_HIv2___RNAseq.g12389.t1,0,0,0,6,12,8
Pocillopora_acuta_HIv2___TS.g19924.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g12921.t1,11,31,7,33,23,26
Pocillopora_acuta_HIv2___RNAseq.g2526.t1,34,40,24,19,40,34
Pocillopora_acuta_HIv2___RNAseq.g18028.t1,165,151,180,40,36,88
Pocillopora_acuta_HIv2___RNAseq.g8184.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g5379.t1,61,184,87,83,449,210
Pocillopora_acuta_HIv2___RNAseq.g21923.t1b,60,77,81,23,23,18
Pocillopora_acuta_HIv2___RNAseq.g21923.t1a,0,6,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g20594.t1,356,310,330,378,361,342
Pocillopora_acuta_HIv2___RNAseq.g10568.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv2___TS.g13043.t1,0,3,0,8,16,0
Pocillopora_acuta_HIv2___RNAseq.g17157.t1,370,356,313,561,515,633
Pocillopora_acuta_HIv2___TS.g18085.t2,106,99,102,31,30,19
Pocillopora_acuta_HIv2___RNAseq.g23763.t1,36,17,25,17,13,28
Pocillopora_acuta_HIv2___RNAseq.g29432.t1,334,277,234,84,103,116
Pocillopora_acuta_HIv2___TS.g26755.t1a,0,17,17,8,33,0
Pocillopora_acuta_HIv2___RNAseq.g1555.t1,4,10,19,2,7,8
Pocillopora_acuta_HIv2___TS.g12164.t1,244,205,240,193,259,337
Pocillopora_acuta_HIv2___TS.g30427.t1,0,0,0,7,15,6
Pocillopora_acuta_HIv2___RNAseq.g23845.t1,182,167,209,82,63,108
Pocillopora_acuta_HIv2___RNAseq.g14882.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___RNAseq.g7043.t1,148,105,96,37,27,14
Pocillopora_acuta_HIv2___RNAseq.g18050.t1,61,96,92,37,27,30
Pocillopora_acuta_HIv2___RNAseq.g21073.t1,0,0,0,0,3,2
Pocillopora_acuta_HIv2___TS.g20782.t2,251,411,301,97,156,153
Pocillopora_acuta_HIv2___TS.g30689.t1,508,564,639,433,575,763
Pocillopora_acuta_HIv2___RNAseq.g2764.t1,2,0,0,6,0,2
Pocillopora_acuta_HIv2___TS.g8181.t1,0,0,0,0,3,1
Pocillopora_acuta_HIv2___RNAseq.g26926.t1,0,4,0,8,14,8
Pocillopora_acuta_HIv2___RNAseq.g25069.t1,249,160,166,346,379,360
Pocillopora_acuta_HIv2___RNAseq.g8670.t1,2194,2434,3152,1222,1343,1841
Pocillopora_acuta_HIv2___TS.g21641.t1,183,148,108,86,122,107
Pocillopora_acuta_HIv2___TS.g18335.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5892.t1,29,2,24,7,0,5
Pocillopora_acuta_HIv2___RNAseq.g23102.t1,2336,2068,1946,2405,2240,2466
Pocillopora_acuta_HIv2___TS.g4315.t1,31,27,16,10,14,13
Pocillopora_acuta_HIv2___RNAseq.g8186.t1,2,0,0,6,0,4
Pocillopora_acuta_HIv2___RNAseq.g337.t1,7,2,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16712.t1,134,119,95,112,127,111
Pocillopora_acuta_HIv2___RNAseq.g23917.t1,0,7,0,11,7,9
Pocillopora_acuta_HIv2___RNAseq.g17252.t1,4,9,11,6,9,8
Pocillopora_acuta_HIv2___TS.g14994.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5149.t1,58,45,53,66,62,77
Pocillopora_acuta_HIv2___RNAseq.9133_t,17,36,25,34,53,32
Pocillopora_acuta_HIv2___TS.g23121.t2,19108,34874,17688,5533,8164,5761
Pocillopora_acuta_HIv2___RNAseq.g9954.t1,16,51,25,14,18,27
Pocillopora_acuta_HIv2___RNAseq.g1557.t1,4,0,10,0,11,14
Pocillopora_acuta_HIv2___RNAseq.g16090.t1,1443,1421,1190,1476,1509,1375
Pocillopora_acuta_HIv2___TS.g22176.t1,58,48,11,79,161,65
Pocillopora_acuta_HIv2___RNAseq.g4354.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28610.t1,204,116,147,154,114,131
Pocillopora_acuta_HIv2___RNAseq.g21071.t1,3,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g19048.t1,170,142,123,54,26,24
Pocillopora_acuta_HIv2___TS.g15881.t1,16,50,25,16,43,18
Pocillopora_acuta_HIv2___RNAseq.g29315.t1,0,0,8,7,0,6
Pocillopora_acuta_HIv2___RNAseq.g29358.t1,23,4,6,9,0,25
Pocillopora_acuta_HIv2___RNAseq.g12844.t1,114,20,75,28,19,45
Pocillopora_acuta_HIv2___RNAseq.g27728.t1,0,0,0,2,3,0
Pocillopora_acuta_HIv2___RNAseq.g788.t1,2900,2471,2271,2242,2810,2560
Pocillopora_acuta_HIv2___RNAseq.g1710.t1,28,25,25,14,8,5
Pocillopora_acuta_HIv2___RNAseq.g13506.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g6400.t1,3,6,5,29,66,38
Pocillopora_acuta_HIv2___TS.g30979.t1,122,73,78,49,33,45
Pocillopora_acuta_HIv2___RNAseq.g12846.t1,313,283,337,41,31,30
Pocillopora_acuta_HIv2___RNAseq.g20958.t1,0,0,0,5,6,7
Pocillopora_acuta_HIv2___RNAseq.g18561.t1,7,4,12,10,11,17
Pocillopora_acuta_HIv2___TS.g31598.t2,271,119,196,170,111,195
Pocillopora_acuta_HIv2___RNAseq.g18548.t1,14,24,19,16,13,10
Pocillopora_acuta_HIv2___RNAseq.g18686.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv2___RNAseq.g9956.t1,1017,1284,1017,527,532,583
Pocillopora_acuta_HIv2___RNAseq.g16632.t1,5,1,11,2,1,2
Pocillopora_acuta_HIv2___RNAseq.g17649.t1,6,2,7,12,20,14
Pocillopora_acuta_HIv2___TS.g24510.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g94.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv2___TS.g17421.t1,343,178,193,230,237,242
Pocillopora_acuta_HIv2___RNAseq.g2176.t1,10,36,28,0,35,8
Pocillopora_acuta_HIv2___RNAseq.g28196.t1,31,32,28,35,60,25
Pocillopora_acuta_HIv2___RNAseq.g3164.t1,307,372,321,116,195,174
Pocillopora_acuta_HIv2___RNAseq.g3129.t1,99,186,117,136,326,186
Pocillopora_acuta_HIv2___RNAseq.g8046.t1,152,224,222,276,251,326
