transcript_id,1041.gtf,1471.gtf,1637.gtf,Sample1.gtf,Sample2.gtf,Sample3.gtf
Pocillopora_acuta_HIv1_PredGene_g25649.t1,52,51,40,30,30,29
Pocillopora_acuta_HIv1_PredGene_g7084.t1,146,21,60,65,19,41
Pocillopora_acuta_HIv1_PredGene_g12937.t1,63,82,51,18,31,43
Pocillopora_acuta_HIv1_PredGene_g17266.t1,0,0,10,24,31,15
Pocillopora_acuta_HIv1_PredGene_g2684.t2,6,0,5,14,1,0
Pocillopora_acuta_HIv1_PredGene_g2684.t1,1900,1712,1675,1671,2372,2102
Pocillopora_acuta_HIv1_PredGene_g6746.t1,22,22,20,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3036.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g24522.t1,697,762,660,250,366,355
Pocillopora_acuta_HIv1_PredGene_g20662.t1,74,33,24,62,62,52
Pocillopora_acuta_HIv1_PredGene_g11727.t1,25,21,12,19,27,35
Pocillopora_acuta_HIv1_PredGene_g23882.t1,6,0,4,7,5,5
Pocillopora_acuta_HIv1_PredGene_g9020.t1,45,40,41,16,20,20
Pocillopora_acuta_HIv1_PredGene_g21020.t1,0,0,0,1,2,0
Pocillopora_acuta_HIv1_PredGene_g30733.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17924.t1,56,73,103,30,77,87
Pocillopora_acuta_HIv1_PredGene_g1462.t1,357,253,276,202,533,406
Pocillopora_acuta_HIv1_PredGene_g11958.t1,154,98,121,26,25,24
Pocillopora_acuta_HIv1_PredGene_g33304.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g31779.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g5529.t1,9,0,9,12,40,18
Pocillopora_acuta_HIv1_PredGene_g24520.t1,490,358,353,166,180,214
Pocillopora_acuta_HIv1_PredGene_g9431.t1,0,0,0,11,7,0
Pocillopora_acuta_HIv1_PredGene_g4706.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g795.t1,31,47,42,13,12,6
Pocillopora_acuta_HIv1_PredGene_g29364.t1,54,44,52,25,47,31
Pocillopora_acuta_HIv1_PredGene_g21763.t1,0,0,0,2,3,1
Pocillopora_acuta_HIv1_PredGene_g11228.t1,32,27,19,17,27,17
Pocillopora_acuta_HIv1_PredGene_g2230.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21044.t1,82,71,76,13,33,30
Pocillopora_acuta_HIv1_PredGene_g19464.t1,174,150,200,8,9,3
Pocillopora_acuta_HIv1_PredGene_g30710.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7086.t1,67,22,65,25,23,28
Pocillopora_acuta_HIv1_PredGene_g18496.t1,125,63,75,44,41,39
Pocillopora_acuta_HIv1_PredGene_g14205.t1,19,9,7,5,17,6
Pocillopora_acuta_HIv1_PredGene_g7739.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g3889.t1,137,46,101,115,192,207
Pocillopora_acuta_HIv1_PredGene_468_t,23,26,28,10,53,9
Pocillopora_acuta_HIv1_PredGene_g22198.t1,0,0,0,0,13,0
Pocillopora_acuta_HIv1_PredGene_g15410.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6421.t1,393,272,225,146,195,167
Pocillopora_acuta_HIv1_PredGene_g6421.t2,302,370,225,151,171,185
Pocillopora_acuta_HIv1_PredGene_g2232.t1,236,179,188,30,65,34
Pocillopora_acuta_HIv1_PredGene_g8477.t1,521,413,416,199,150,179
Pocillopora_acuta_HIv1_PredGene_g14187.t1,52,22,50,31,29,23
Pocillopora_acuta_HIv1_PredGene_g30731.t1,235,148,202,68,102,110
Pocillopora_acuta_HIv1_PredGene_g14187.t2,3,67,0,1,35,0
Pocillopora_acuta_HIv1_PredGene_12487_t,190,118,145,60,106,73
Pocillopora_acuta_HIv1_PredGene_1709_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28810.t1,16,30,20,7,11,23
Pocillopora_acuta_HIv1_PredGene_g2801.t1,52,24,52,12,12,28
Pocillopora_acuta_HIv1_PredGene_g16277.t1,3,0,6,5,15,6
Pocillopora_acuta_HIv1_PredGene_g23936.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_15350_t,0,11,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g14442.t1,12,25,22,45,25,96
Pocillopora_acuta_HIv1_PredGene_12698_t,95,95,50,35,22,31
Pocillopora_acuta_HIv1_PredGene_g9317.t2,167,197,216,63,35,119
Pocillopora_acuta_HIv1_PredGene_g9317.t1,304,267,251,75,157,123
Pocillopora_acuta_HIv1_PredGene_g7723.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10839.t1,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g17367.t1,272,6,367,107,0,139
Pocillopora_acuta_HIv1_PredGene_g21590.t1,110,160,131,53,136,127
Pocillopora_acuta_HIv1_PredGene_g21455.t1,0,0,0,7,22,2
Pocillopora_acuta_HIv1_PredGene_g16946.t1,19,71,29,18,53,13
Pocillopora_acuta_HIv1_PredGene_g8113.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g18968.t1,0,0,0,2,2,2
Pocillopora_acuta_HIv1_PredGene_g24276.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14185.t1,74,135,15,69,60,72
Pocillopora_acuta_HIv1_PredGene_g6010.t1,9,10,13,4,6,7
Pocillopora_acuta_HIv1_PredGene_g28486.t1,50,118,56,38,80,64
Pocillopora_acuta_HIv1_PredGene_g22993.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_9098_t,22,27,8,10,3,2
Pocillopora_acuta_HIv1_PredGene_g16467.t1,0,0,0,0,7,2
Pocillopora_acuta_HIv1_PredGene_g14207.t1,1,0,0,2,2,0
Pocillopora_acuta_HIv1_PredGene_g18301.t1,121,184,85,121,157,101
Pocillopora_acuta_HIv1_PredGene_g10074.t1,312,243,276,192,243,261
Pocillopora_acuta_HIv1_PredGene_g33025.t1,48,43,74,29,97,38
Pocillopora_acuta_HIv1_PredGene_g21457.t1,67,90,123,19,82,85
Pocillopora_acuta_HIv1_PredGene_19382_t,0,86,0,0,104,0
Pocillopora_acuta_HIv1_PredGene_g12397.t1,304,276,154,127,143,120
Pocillopora_acuta_HIv1_PredGene_g16254.t1,13,23,11,14,24,11
Pocillopora_acuta_HIv1_PredGene_g24213.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_1400_t,32,80,87,5,1,3
Pocillopora_acuta_HIv1_PredGene_g13548.t1,1,0,2,1,0,4
Pocillopora_acuta_HIv1_PredGene_g6423.t1,22,27,8,3,11,10
Pocillopora_acuta_HIv1_PredGene_16937_t,0,0,0,13,15,0
Pocillopora_acuta_HIv1_PredGene_g1430.t1,194,132,159,224,281,191
Pocillopora_acuta_HIv1_PredGene_g10498.t1,0,0,0,5,3,0
Pocillopora_acuta_HIv1_PredGene_g14440.t1,62,74,39,47,37,42
Pocillopora_acuta_HIv1_PredGene_g16275.t1,217,141,83,32,34,29
Pocillopora_acuta_HIv1_PredGene_g21378.t1,0,0,0,0,9,0
Pocillopora_acuta_HIv1_PredGene_g4077.t1,0,0,0,2,2,2
Pocillopora_acuta_HIv1_PredGene_g19158.t1,268,260,282,49,98,67
Pocillopora_acuta_HIv1_PredGene_g19772.t1,457,131,382,211,245,449
Pocillopora_acuta_HIv1_PredGene_g27080.t1,19,9,27,13,9,13
Pocillopora_acuta_HIv1_PredGene_g24274.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g25657.t1,83,0,55,32,0,29
Pocillopora_acuta_HIv1_PredGene_g21655.t1,9,0,0,0,3,7
Pocillopora_acuta_HIv1_PredGene_g25657.t2,101,0,103,51,0,57
Pocillopora_acuta_HIv1_PredGene_g29132.t1,61,69,68,30,41,34
Pocillopora_acuta_HIv1_PredGene_g3635.t1,139,139,64,100,176,103
Pocillopora_acuta_HIv1_PredGene_g12097.t1,7,0,0,8,0,9
Pocillopora_acuta_HIv1_PredGene_g22523.t1,70,17,21,25,13,20
Pocillopora_acuta_HIv1_PredGene_g28223.t1,818,0,649,720,0,0
Pocillopora_acuta_HIv1_PredGene_g26622.t1,321,131,164,189,177,210
Pocillopora_acuta_HIv1_PredGene_g18112.t2,5,9,8,2,7,6
Pocillopora_acuta_HIv1_PredGene_g31123.t1,451,426,296,265,410,315
Pocillopora_acuta_HIv1_PredGene_24535_t,19,0,4,49,0,0
Pocillopora_acuta_HIv1_PredGene_g31329.t1,0,2,3,10,4,6
Pocillopora_acuta_HIv1_PredGene_g618.t1,0,0,16,32,6,26
Pocillopora_acuta_HIv1_PredGene_17429_t,52,40,52,30,31,36
Pocillopora_acuta_HIv1_PredGene_g15243.t1,0,4,11,2,6,3
Pocillopora_acuta_HIv1_PredGene_g12095.t1,12,14,13,4,14,6
Pocillopora_acuta_HIv1_PredGene_g29021.t1,1207,1405,988,1603,2406,2156
Pocillopora_acuta_HIv1_PredGene_g8532.t1,56,99,69,59,91,81
Pocillopora_acuta_HIv1_PredGene_g2253.t1,31,0,22,20,7,17
Pocillopora_acuta_HIv1_PredGene_31395_t,0,0,0,5,13,4
Pocillopora_acuta_HIv1_PredGene_g29671.t1,84,85,220,60,127,208
Pocillopora_acuta_HIv1_PredGene_g3585.t1,229,261,221,114,302,162
Pocillopora_acuta_HIv1_PredGene_g31297.t1,0,0,0,2,2,1
Pocillopora_acuta_HIv1_PredGene_g6521.t3,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6521.t2,317,401,208,110,48,124
Pocillopora_acuta_HIv1_PredGene_g6521.t1,857,791,666,252,281,243
Pocillopora_acuta_HIv1_PredGene_g17223.t1,68,44,40,5,35,12
Pocillopora_acuta_HIv1_PredGene_g6521.t4,0,0,0,0,13,0
Pocillopora_acuta_HIv1_PredGene_g1333.t1,30,0,46,23,8,31
Pocillopora_acuta_HIv1_PredGene_g25024.t1,30,6,102,39,11,55
Pocillopora_acuta_HIv1_PredGene_g24712.t1,140,8,139,21,21,23
Pocillopora_acuta_HIv1_PredGene_g24712.t2,0,113,6,24,29,35
Pocillopora_acuta_HIv1_PredGene_g11750.t1,57,155,142,45,93,79
Pocillopora_acuta_HIv1_PredGene_g25655.t1,2040,2192,1984,195,203,185
Pocillopora_acuta_HIv1_PredGene_g27082.t1,152,105,112,113,68,74
Pocillopora_acuta_HIv1_PredGene_g890.t1,17,24,25,30,38,66
Pocillopora_acuta_HIv1_PredGene_g2686.t1,148,190,208,113,109,120
Pocillopora_acuta_HIv1_PredGene_g6523.t1,54,64,40,63,32,43
Pocillopora_acuta_HIv1_PredGene_17173_t,0,0,1,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15424.t1,12,32,0,7,12,10
Pocillopora_acuta_HIv1_PredGene_g15469.t1,19,0,21,75,39,89
Pocillopora_acuta_HIv1_PredGene_g21761.t2,198,187,145,126,148,106
Pocillopora_acuta_HIv1_PredGene_g21761.t1,165,74,110,115,134,174
Pocillopora_acuta_HIv1_PredGene_g8123.t1,0,3,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23628.t1,0,17,13,25,23,21
Pocillopora_acuta_HIv1_PredGene_g6459.t1,92,0,46,55,0,13
Pocillopora_acuta_HIv1_PredGene_g8391.t1,0,0,0,37,29,12
Pocillopora_acuta_HIv1_PredGene_g27419.t1,0,0,13,0,3,8
Pocillopora_acuta_HIv1_PredGene_g29669.t1,81,104,57,39,24,40
Pocillopora_acuta_HIv1_PredGene_g2251.t1,25,30,14,41,75,65
Pocillopora_acuta_HIv1_PredGene_g29673.t1,95,163,122,79,143,111
Pocillopora_acuta_HIv1_PredGene_g3587.t1,22,13,24,63,24,73
Pocillopora_acuta_HIv1_PredGene_g31295.t1,6,0,13,0,0,3
Pocillopora_acuta_HIv1_PredGene_g9008.t1,60,50,85,7,44,19
Pocillopora_acuta_HIv1_PredGene_g4535.t1,258,157,160,109,99,98
Pocillopora_acuta_HIv1_PredGene_g20336.t1,9,4,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g30094.t1,0,0,0,0,8,0
Pocillopora_acuta_HIv1_PredGene_g8121.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12129.t1,385,291,286,184,206,197
Pocillopora_acuta_HIv1_PredGene_g31954.t1,176,49,154,454,364,553
Pocillopora_acuta_HIv1_PredGene_g22808.t1,3,11,4,0,4,0
Pocillopora_acuta_HIv1_PredGene_g25026.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g892.t1,57,49,107,74,129,171
Pocillopora_acuta_HIv1_PredGene_g11752.t1,2019,2233,1872,2944,3543,3777
Pocillopora_acuta_HIv1_PredGene_g18519.t1,50,57,48,53,56,59
Pocillopora_acuta_HIv1_PredGene_g23181.t1,0,17,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_24998_t,211,0,0,0,104,123
Pocillopora_acuta_HIv1_PredGene_g9467.t1,0,0,0,2,0,2
Pocillopora_acuta_HIv1_PredGene_g20334.t1,88,31,29,31,30,24
Pocillopora_acuta_HIv1_PredGene_g14245.t1,0,0,50,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21592.t1,17,14,18,0,14,7
Pocillopora_acuta_HIv1_PredGene_g302.t1,689,539,527,355,368,353
Pocillopora_acuta_HIv1_PredGene_g20246.t1,38,23,56,20,23,24
Pocillopora_acuta_HIv1_PredGene_g18569.t1,109,136,82,43,133,43
Pocillopora_acuta_HIv1_PredGene_g13459.t1,130,62,113,32,26,40
Pocillopora_acuta_HIv1_PredGene_g12767.t1,260,63,167,84,29,81
Pocillopora_acuta_HIv1_PredGene_g3621.t1,82,122,67,31,67,59
Pocillopora_acuta_HIv1_PredGene_g24409.t1,224,88,89,49,37,57
Pocillopora_acuta_HIv1_PredGene_22384_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11524.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g464.t1,118,194,0,0,215,164
Pocillopora_acuta_HIv1_PredGene_g464.t2,388,348,422,247,160,183
Pocillopora_acuta_HIv1_PredGene_g12100.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g20244.t1,31,16,7,18,3,2
Pocillopora_acuta_HIv1_PredGene_g7438.t1,0,0,0,3,3,0
Pocillopora_acuta_HIv1_PredGene_g23273.t1,0,12,12,19,17,15
Pocillopora_acuta_HIv1_PredGene_12969_t,7,6,7,14,9,25
Pocillopora_acuta_HIv1_PredGene_g26616.t1,11,7,9,6,4,11
Pocillopora_acuta_HIv1_PredGene_g23334.t1,23,8,12,14,17,7
Pocillopora_acuta_HIv1_PredGene_g32068.t1,212,95,155,87,112,97
Pocillopora_acuta_HIv1_PredGene_g7404.t1,479,209,262,186,133,149
Pocillopora_acuta_HIv1_PredGene_g17344.t1,76,19,36,33,33,39
Pocillopora_acuta_HIv1_PredGene_g13808.t1,127,237,159,124,313,258
Pocillopora_acuta_HIv1_PredGene_g3073.t1,0,2,0,4,4,3
Pocillopora_acuta_HIv1_PredGene_g30874.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g32872.t1,27,22,19,7,16,14
Pocillopora_acuta_HIv1_PredGene_g16659.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g19655.t1,254,197,248,51,52,67
Pocillopora_acuta_HIv1_PredGene_g5964.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22763.t1,3902,7797,4205,22479,48997,31295
Pocillopora_acuta_HIv1_PredGene_g21894.t1,157,128,205,47,79,77
Pocillopora_acuta_HIv1_PredGene_g17346.t1,41,51,52,52,64,71
Pocillopora_acuta_HIv1_PredGene_g31363.t1,45,39,28,15,23,13
Pocillopora_acuta_HIv1_PredGene_g14833.t1,5,0,0,0,6,6
Pocillopora_acuta_HIv1_PredGene_g32392.t1,7,4,5,5,5,6
Pocillopora_acuta_HIv1_PredGene_g32712.t1,31,20,0,6,5,0
Pocillopora_acuta_HIv1_PredGene_g8324.t2,335,307,351,435,796,921
Pocillopora_acuta_HIv1_PredGene_g11247.t1,105,68,119,27,47,67
Pocillopora_acuta_HIv1_PredGene_g16638.t1,13,27,10,8,4,0
Pocillopora_acuta_HIv1_PredGene_g30225.t1,238,189,191,118,77,109
Pocillopora_acuta_HIv1_PredGene_g24184.t1,0,0,55,27,35,15
Pocillopora_acuta_HIv1_PredGene_g22761.t1,128,119,148,64,150,88
Pocillopora_acuta_HIv1_PredGene_g22761.t2,2770,2371,2263,1362,1785,1663
Pocillopora_acuta_HIv1_PredGene_g394.t1,3,0,0,2,2,0
Pocillopora_acuta_HIv1_PredGene_g15241.t1,9,22,13,28,35,27
Pocillopora_acuta_HIv1_PredGene_g3410.t1,43,46,42,9,15,22
Pocillopora_acuta_HIv1_PredGene_g14816.t1,0,0,0,5,7,0
Pocillopora_acuta_HIv1_PredGene_g26614.t1,0,12,8,9,7,17
Pocillopora_acuta_HIv1_PredGene_g7301.t1,202,283,257,62,106,84
Pocillopora_acuta_HIv1_PredGene_g13187.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g31820.t1,34,73,42,32,37,36
Pocillopora_acuta_HIv1_PredGene_g30227.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32710.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g9256.t1,39,25,40,17,17,16
Pocillopora_acuta_HIv1_PredGene_g10507.t1,8,32,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g30876.t1,58,0,85,28,0,77
Pocillopora_acuta_HIv1_PredGene_g32870.t1,2226,4218,1677,1798,6838,3276
Pocillopora_acuta_HIv1_PredGene_g32870.t2,0,0,0,206,0,0
Pocillopora_acuta_HIv1_PredGene_g20653.t1,123,410,87,163,198,112
Pocillopora_acuta_HIv1_PredGene_g25545.t1,580,930,571,158,215,145
Pocillopora_acuta_HIv1_PredGene_g13185.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29023.t1,28,6,49,20,30,27
Pocillopora_acuta_HIv1_PredGene_g14831.t1,280,82,112,142,123,127
Pocillopora_acuta_HIv1_PredGene_g19993.t1,129,113,130,64,57,89
Pocillopora_acuta_HIv1_PredGene_g32390.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12513.t1,6,24,7,19,48,42
Pocillopora_acuta_HIv1_PredGene_g16045.t1,3,3,0,3,3,6
Pocillopora_acuta_HIv1_PredGene_g5227.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_7162_t,64,0,37,591,956,983
Pocillopora_acuta_HIv1_PredGene_g31919.t1,1322,887,943,776,809,783
Pocillopora_acuta_HIv1_PredGene_g10505.t2,150,143,129,85,113,119
Pocillopora_acuta_HIv1_PredGene_g7870.t1,0,5,4,12,23,11
Pocillopora_acuta_HIv1_PredGene_g23668.t1,0,2,0,7,9,2
Pocillopora_acuta_HIv1_PredGene_g12283.t1,107,70,47,42,63,65
Pocillopora_acuta_HIv1_PredGene_g20909.t1,0,34,30,0,13,0
Pocillopora_acuta_HIv1_PredGene_g31419.t2,0,210,0,0,7,8
Pocillopora_acuta_HIv1_PredGene_g10525.t1,287,196,195,59,91,66
Pocillopora_acuta_HIv1_PredGene_g31419.t1,64,0,118,46,78,40
Pocillopora_acuta_HIv1_PredGene_g32451.t1,5,18,7,8,4,6
Pocillopora_acuta_HIv1_PredGene_24828_t,0,13,11,0,16,12
Pocillopora_acuta_HIv1_PredGene_g24186.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g24459.t1,1262,1025,999,590,770,753
Pocillopora_acuta_HIv1_PredGene_g11153.t1,19,14,10,7,4,7
Pocillopora_acuta_HIv1_PredGene_24466_t,0,0,0,0,0,7
Pocillopora_acuta_HIv1_PredGene_g15803.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11054.t1,69,46,47,20,29,46
Pocillopora_acuta_HIv1_PredGene_26429_t,8,0,0,19,7,6
Pocillopora_acuta_HIv1_PredGene_g14288.t1,81,40,51,98,95,153
Pocillopora_acuta_HIv1_PredGene_g16047.t1,9,0,9,1,4,2
Pocillopora_acuta_HIv1_PredGene_g7489.t1,372,170,157,222,135,114
Pocillopora_acuta_HIv1_PredGene_g4537.t1,739,459,250,599,572,433
Pocillopora_acuta_HIv1_PredGene_g9254.t1,155,163,122,89,193,113
Pocillopora_acuta_HIv1_PredGene_g8234.t1,20,57,27,9,8,16
Pocillopora_acuta_HIv1_PredGene_g5918.t1,65,63,44,40,67,58
Pocillopora_acuta_HIv1_PredGene_g3646.t1,225,106,168,34,40,57
Pocillopora_acuta_HIv1_PredGene_g21678.t1,0,0,0,5,0,0
Pocillopora_acuta_HIv1_PredGene_g27033.t1,11,0,3,6,14,17
Pocillopora_acuta_HIv1_PredGene_g19991.t1,417,403,493,114,108,172
Pocillopora_acuta_HIv1_PredGene_g29700.t1,0,0,0,4,7,0
Pocillopora_acuta_HIv1_PredGene_g7140.t1,41,24,25,28,24,24
Pocillopora_acuta_HIv1_PredGene_3292_t,449,328,259,0,209,93
Pocillopora_acuta_HIv1_PredGene_g28145.t1,38,58,30,17,12,31
Pocillopora_acuta_HIv1_PredGene_g8709.t1,30,85,47,23,23,23
Pocillopora_acuta_HIv1_PredGene_g2498.t1,300,213,181,196,241,258
Pocillopora_acuta_HIv1_PredGene_g22969.t1,5,5,5,4,4,4
Pocillopora_acuta_HIv1_PredGene_g10024.t1,308,226,182,60,136,100
Pocillopora_acuta_HIv1_PredGene_g12281.t1,0,0,0,0,0,11
Pocillopora_acuta_HIv1_PredGene_g16318.t1,42,81,87,17,31,19
Pocillopora_acuta_HIv1_PredGene_g5020.t1,2842,4228,2806,902,989,911
Pocillopora_acuta_HIv1_PredGene_g684.t1,51,40,36,33,35,34
Pocillopora_acuta_HIv1_PredGene_g32453.t1,0,13,7,7,7,7
Pocillopora_acuta_HIv1_PredGene_g7142.t1,28,0,0,13,8,9
Pocillopora_acuta_HIv1_PredGene_g14247.t1,29,37,27,11,3,11
Pocillopora_acuta_HIv1_PredGene_g23016.t1,1342,1227,979,440,926,840
Pocillopora_acuta_HIv1_PredGene_g16799.t1,113,49,76,26,23,27
Pocillopora_acuta_HIv1_PredGene_g9427.t1,13,11,4,8,9,9
Pocillopora_acuta_HIv1_PredGene_9541_t,0,0,0,0,72,29
Pocillopora_acuta_HIv1_PredGene_g11447.t1,149,137,134,112,117,98
Pocillopora_acuta_HIv1_PredGene_g7339.t1,12,15,15,53,55,51
Pocillopora_acuta_HIv1_PredGene_g10026.t1,76,127,64,47,60,38
Pocillopora_acuta_HIv1_PredGene_g7679.t1,469,408,375,144,181,120
Pocillopora_acuta_HIv1_PredGene_g31379.t1,160,117,60,258,197,211
Pocillopora_acuta_HIv1_PredGene_g20668.t1,15,16,12,11,20,30
Pocillopora_acuta_HIv1_PredGene_g16416.t1,3,0,3,0,2,2
Pocillopora_acuta_HIv1_PredGene_g15793.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g25627.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6720.t1,31,30,33,7,31,12
Pocillopora_acuta_HIv1_PredGene_3219_t,1309,893,989,1136,860,835
Pocillopora_acuta_HIv1_PredGene_g28011.t1,106,94,127,120,132,153
Pocillopora_acuta_HIv1_PredGene_g3333.t2,0,0,18,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1411.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1411.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1411.t3,71,107,75,24,29,26
Pocillopora_acuta_HIv1_PredGene_23912_t,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g33524.t1,0,0,0,2,10,0
Pocillopora_acuta_HIv1_PredGene_g11211.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31894.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22004.t1,9,13,21,13,33,22
Pocillopora_acuta_HIv1_PredGene_g13148.t1,164,132,90,184,167,129
Pocillopora_acuta_HIv1_PredGene_g3333.t1,47,76,33,23,52,27
Pocillopora_acuta_HIv1_PredGene_g17090.t1,412,559,455,711,1545,1396
Pocillopora_acuta_HIv1_PredGene_g27434.t1,145,150,97,75,58,51
Pocillopora_acuta_HIv1_PredGene_g12236.t1,53,58,41,31,94,36
Pocillopora_acuta_HIv1_PredGene_g23974.t1,65,41,38,67,71,94
Pocillopora_acuta_HIv1_PredGene_g15379.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g29610.t1,0,0,0,0,5,2
Pocillopora_acuta_HIv1_PredGene_g23014.t1,335,377,323,222,416,293
Pocillopora_acuta_HIv1_PredGene_g21088.t1,8,27,8,14,14,24
Pocillopora_acuta_HIv1_PredGene_4551_t,10,1,1,4,0,0
Pocillopora_acuta_HIv1_PredGene_g22530.t1,0,0,1,5,3,9
Pocillopora_acuta_HIv1_PredGene_g30153.t1,31,19,8,23,42,33
Pocillopora_acuta_HIv1_PredGene_g15761.t1,11,19,16,24,37,51
Pocillopora_acuta_HIv1_PredGene_g31361.t1,80,11,86,43,8,48
Pocillopora_acuta_HIv1_PredGene_g4233.t1,156,198,161,44,102,82
Pocillopora_acuta_HIv1_PredGene_g17486.t1,365,367,331,224,296,236
Pocillopora_acuta_HIv1_PredGene_g22756.t1,137,86,66,60,80,87
Pocillopora_acuta_HIv1_PredGene_5290_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g898.t1,613,383,472,249,231,294
Pocillopora_acuta_HIv1_PredGene_8639_t,0,0,64,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13518.t1,34,11,9,11,3,12
Pocillopora_acuta_HIv1_PredGene_g5004.t1,0,0,0,1,5,1
Pocillopora_acuta_HIv1_PredGene_g30151.t1,25,19,11,25,38,29
Pocillopora_acuta_HIv1_PredGene_g1413.t1,460,331,307,69,75,95
Pocillopora_acuta_HIv1_PredGene_g7260.t1,206,430,394,39,37,41
Pocillopora_acuta_HIv1_PredGene_g14999.t1,0,12,0,3,5,0
Pocillopora_acuta_HIv1_PredGene_g33257.t1,0,3,3,0,2,3
Pocillopora_acuta_HIv1_PredGene_1575_t,0,165,195,29,291,280
Pocillopora_acuta_HIv1_PredGene_g21128.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8404.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11185.t1,7,0,0,0,0,5
Pocillopora_acuta_HIv1_PredGene_g17092.t1,112,210,106,84,74,79
Pocillopora_acuta_HIv1_PredGene_g26150.t1,0,6,6,7,5,15
Pocillopora_acuta_HIv1_PredGene_g7241.t1,311,200,226,66,101,106
Pocillopora_acuta_HIv1_PredGene_g12324.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g29503.t1,131,171,69,96,97,76
Pocillopora_acuta_HIv1_PredGene_g7262.t1,24,12,15,19,16,16
Pocillopora_acuta_HIv1_PredGene_g4231.t1,83,67,34,24,14,17
Pocillopora_acuta_HIv1_PredGene_g17484.t1,3,0,0,3,4,0
Pocillopora_acuta_HIv1_PredGene_g22754.t1,15,34,6,15,115,35
Pocillopora_acuta_HIv1_PredGene_g15418.t1,24,0,11,12,0,0
Pocillopora_acuta_HIv1_PredGene_29275_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19953.t1,30,4,17,13,30,23
