"","X1041.2","X1471.2","X1637.2","Sample1.2","Sample2.2","Sample3.2"
"MSTRG.2169",2071,2171,1576,4753,3679,4161
"MSTRG.8205",26,13,7,19,43,42
"MSTRG.8206",2907,3267,2599,7762,11327,9871
"MSTRG.9555",355,205,216,293,347,355
"MSTRG.398",913,992,819,356,279,313
"MSTRG.396",315,242,301,617,1215,1097
"MSTRG.393",1097,938,801,428,349,445
"MSTRG.20701",402,357,391,359,465,519
"MSTRG.20702",213,220,207,83,114,65
"MSTRG.931",366,86,123,871,324,410
"MSTRG.5328",480,365,456,192,143,219
"MSTRG.21075",41,38,31,78,113,99
"MSTRG.21076",285,30,121,16,18,5
"MSTRG.21077",555,410,344,467,728,523
"MSTRG.16766",203,178,92,236,446,275
"MSTRG.6678",299,415,295,129,176,150
"MSTRG.16760",248,624,241,92,132,128
"MSTRG.6676",422,364,357,159,199,178
"MSTRG.6674",388,334,319,159,145,176
"MSTRG.11234",194,178,164,83,83,83
"MSTRG.25940",417,399,333,101,82,93
"MSTRG.25943",1346,952,1137,1046,1578,1608
"MSTRG.25946",671,714,651,948,1423,1291
"MSTRG.15447",154,265,220,263,269,337
"MSTRG.15445",260,196,189,187,336,289
"MSTRG.6758",253,240,273,66,96,68
"MSTRG.24095",122,101,54,137,136,193
"MSTRG.3050",604,494,487,603,860,935
"MSTRG.14314",246,229,217,74,78,87
"MSTRG.10670",216,330,340,101,91,163
"MSTRG.10671",1288,1138,963,1877,2781,2110
"MSTRG.14318",130,87,61,226,195,229
"MSTRG.10678",173,201,147,212,223,235
"MSTRG.13322",436,167,302,500,503,507
"MSTRG.9810",361,379,288,127,164,130
"MSTRG.19009",250,184,186,68,91,66
"MSTRG.19000",147,163,154,54,79,51
"MSTRG.2366",43,98,22,9,16,6
"MSTRG.2367",125,133,87,110,350,214
"MSTRG.2360",188,189,174,40,31,71
"MSTRG.3095",1,14,2,5,98,12
"MSTRG.3097",1893,1444,1437,3914,2801,3696
"MSTRG.16204",48,43,39,8,16,13
"MSTRG.16207",444,403,369,580,755,655
"MSTRG.16200",1866,1958,1683,1790,2876,2509
"MSTRG.16202",901,1019,812,126,145,161
"MSTRG.8496",319,273,263,353,577,486
"MSTRG.3440",1079,749,1095,1095,1164,1557
"MSTRG.3441",187,105,115,214,245,269
"MSTRG.8049",64,61,73,69,100,95
"MSTRG.8045",156,29,195,36,15,41
"MSTRG.9798",5949,6260,5115,1015,1188,1165
"MSTRG.9795",218,178,81,252,257,252
"MSTRG.3544",4610,5339,3872,1432,1670,1408
"MSTRG.3541",15730,18965,19657,2678,2639,3378
"MSTRG.4014",292,328,319,445,637,570
"MSTRG.4015",93,63,109,21,39,35
"MSTRG.19858",443,409,332,75,25,39
"MSTRG.19851",470,503,359,1628,1555,1588
"MSTRG.19850",173,106,133,60,59,65
"MSTRG.19852",184,175,134,192,204,210
"MSTRG.19854",1520,961,929,387,446,369
"MSTRG.10534",852,904,846,1056,1190,1214
"MSTRG.10536",124,102,109,45,41,42
"MSTRG.10531",1271,1001,921,1587,1608,1443
"MSTRG.10532",56,66,77,238,293,269
"MSTRG.5658",78,99,91,20,27,39
"MSTRG.5657",892,811,571,267,266,227
"MSTRG.5650",1571,1490,1280,1832,3016,2388
"MSTRG.5652",253,178,125,67,44,78
"MSTRG.7650",2775,2468,2321,2320,3261,2783
"MSTRG.18722",75,13,49,11,3,6
"MSTRG.18723",49,95,60,17,26,13
"MSTRG.6302",457,347,350,590,604,512
"MSTRG.6306",336,451,385,107,137,190
"MSTRG.6307",403,405,336,171,190,166
"MSTRG.6309",4255,3288,4323,3224,8075,7473
"MSTRG.17349",197,198,200,56,64,79
"MSTRG.212",1306,877,963,1271,1100,1396
"MSTRG.210",415,343,348,148,115,155
"MSTRG.9967",336,243,332,283,485,400
"MSTRG.9965",45,146,49,6,14,9
"MSTRG.9964",166,117,98,47,16,48
"MSTRG.18677",1336,1094,840,1290,1390,1251
"MSTRG.18670",76,27,47,324,271,253
"MSTRG.1174",1711,1471,1323,1672,1549,1569
"MSTRG.20511",493,418,383,109,99,102
"MSTRG.17313",34,24,23,141,60,155
"MSTRG.16043",4533,6838,3587,4951,13286,7576
"MSTRG.16042",43,62,29,59,109,85
"MSTRG.16048",60,88,67,98,186,151
"MSTRG.25356",151,116,83,282,218,168
"MSTRG.25353",155,121,104,43,54,46
"MSTRG.5518",252,177,224,83,80,98
"MSTRG.5514",65,101,134,217,227,257
"MSTRG.16594",68,38,38,11,13,22
"MSTRG.16597",139,162,159,50,48,65
"MSTRG.16590",179,160,138,76,69,74
"MSTRG.22827",179,92,133,46,26,40
"MSTRG.11069",181,175,209,70,90,92
"MSTRG.22820",4819,5674,4358,1812,2567,2270
"MSTRG.22821",1635,1094,1196,1161,1934,1772
"MSTRG.26117",1250,1509,906,329,310,247
"MSTRG.26114",392,104,159,99,21,37
"MSTRG.26112",302,214,159,88,84,106
"MSTRG.26110",245,197,204,60,101,113
"MSTRG.23190",1492,1431,1415,288,139,333
"MSTRG.23193",9637,9531,7045,998,796,857
"MSTRG.15766",83,246,67,12,9,7
"MSTRG.15769",51,33,45,15,8,11
"MSTRG.13426",224,231,198,57,59,54
"MSTRG.13429",21,49,32,2,3,3
"MSTRG.10886",23,24,36,3,7,5
"MSTRG.10881",16,6,15,117,110,129
"MSTRG.10882",60,22,33,90,107,98
"MSTRG.10889",426,551,493,177,215,170
"MSTRG.12770",457,354,379,477,569,527
"MSTRG.17052",434,394,399,81,73,81
"MSTRG.17055",12,7,11,15,22,25
"MSTRG.16907",104,191,107,40,46,36
"MSTRG.12482",16,6,2,23,29,24
"MSTRG.25105",408,254,364,148,80,151
"MSTRG.3669",168,182,141,79,60,83
"MSTRG.3661",220,177,187,61,32,59
"MSTRG.19933",108,167,111,221,310,311
"MSTRG.5461",121,94,169,225,336,413
"MSTRG.8582",314,368,380,143,95,123
"MSTRG.761",228,258,287,59,41,54
"MSTRG.8587",34,20,21,88,64,26
"MSTRG.764",28,41,37,36,89,54
"MSTRG.5469",645,599,631,679,755,789
"MSTRG.18142",20,23,31,52,55,55
"MSTRG.18143",341,292,353,528,615,643
"MSTRG.18147",342,463,320,75,190,130
"MSTRG.9180",391,370,329,329,509,483
"MSTRG.1758",51,101,93,109,147,152
"MSTRG.1759",815,819,619,152,179,175
"MSTRG.1754",104,192,122,65,33,29
"MSTRG.1757",197,135,156,80,72,67
"MSTRG.1752",80,86,60,126,131,149
"MSTRG.1753",399,364,322,136,89,128
"MSTRG.9231",521,452,431,704,642,662
"MSTRG.9238",2143,1652,1514,988,826,817
"MSTRG.11691",696,694,631,312,235,355
"MSTRG.6405",44,34,41,17,10,10
"MSTRG.6404",89,74,61,33,27,31
"MSTRG.63",1099,1081,1001,1516,1695,1729
"MSTRG.62",142,185,172,256,326,444
"MSTRG.60",228,288,223,37,14,30
"MSTRG.67",10,12,7,30,36,18
"MSTRG.65",1708,2295,1866,3291,2849,3198
"MSTRG.64",1229,1109,1067,1558,1690,1777
"MSTRG.68",13,6,9,22,36,25
"MSTRG.7753",527,363,432,851,879,763
"MSTRG.7757",1046,1016,966,1024,1401,1565
"MSTRG.7754",45,37,45,97,89,71
"MSTRG.7759",351,223,264,367,338,496
"MSTRG.8915",91,181,123,146,314,159
"MSTRG.8919",1612,1244,1175,2651,3945,3907
"MSTRG.20230",281,294,175,431,405,399
"MSTRG.408",1669,1887,1698,837,670,873
"MSTRG.409",5842,7686,6102,834,570,743
"MSTRG.402",1947,2054,1956,211,115,177
"MSTRG.403",198,161,152,186,251,234
"MSTRG.404",25,25,29,61,31,52
"MSTRG.405",108,63,76,30,31,33
"MSTRG.19493",1353,1534,1143,2558,2208,2060
"MSTRG.19492",35,16,34,84,98,93
"MSTRG.21549",449,289,282,442,541,521
"MSTRG.21544",16,29,34,37,68,53
"MSTRG.21545",251,214,260,68,56,66
"MSTRG.14097",96,47,110,244,242,313
"MSTRG.19498",263,281,211,85,131,115
"MSTRG.22872",248,168,232,65,82,101
"MSTRG.16656",46,66,37,79,99,61
"MSTRG.16655",138,142,145,291,331,394
"MSTRG.11921",278,159,185,75,59,51
"MSTRG.22168",90,85,158,40,38,43
"MSTRG.22164",104,122,83,40,50,29
"MSTRG.25676",1995,3600,2837,6046,12546,10377
"MSTRG.25677",156,188,152,168,202,234
"MSTRG.25674",3451,5714,4173,7668,16042,13448
"MSTRG.25675",38,30,18,114,181,171
"MSTRG.4269",21,17,35,39,70,74
"MSTRG.4268",75,76,84,13,21,16
"MSTRG.23780",242,72,131,246,261,200
"MSTRG.23784",160,136,123,32,20,46
"MSTRG.23785",141,67,80,324,212,188
"MSTRG.23789",606,816,487,1006,1211,879
"MSTRG.15354",78,44,71,7,21,19
"MSTRG.15350",573,556,436,1273,3892,1932
"MSTRG.15358",89,86,85,149,171,192
"MSTRG.22782",534,713,507,877,1013,1022
"MSTRG.22781",272,231,177,87,54,42
"MSTRG.22785",105,71,39,21,28,9
"MSTRG.26092",1717,1289,1461,734,481,685
"MSTRG.26090",606,588,591,1060,1622,1370
"MSTRG.26097",128,225,149,39,26,54
"MSTRG.26094",537,471,471,177,109,124
"MSTRG.18316",99,104,97,39,36,22
"MSTRG.24789",84,36,66,113,113,77
"MSTRG.11669",230,187,159,164,396,288
"MSTRG.18572",19,18,22,4,6,4
"MSTRG.18577",688,830,576,253,213,246
"MSTRG.18579",220,154,159,71,69,84
"MSTRG.18578",71,74,58,104,104,82
"MSTRG.10381",437,327,409,58,28,49
"MSTRG.1341",388,351,195,417,497,414
"MSTRG.12526",301,347,335,138,125,175
"MSTRG.19718",1074,963,922,857,1222,1365
"MSTRG.19712",136,62,90,190,166,158
"MSTRG.19711",106,99,102,31,30,19
"MSTRG.19714",101,206,76,47,50,30
"MSTRG.7958",390,490,408,113,141,188
"MSTRG.7953",232,201,331,83,55,105
"MSTRG.2707",21,24,32,5,6,4
"MSTRG.8282",281,320,233,119,104,71
"MSTRG.9880",321,671,381,664,2108,1205
"MSTRG.9887",347,281,383,131,120,121
"MSTRG.20036",467,339,354,484,393,454
"MSTRG.8422",297,255,254,103,83,101
"MSTRG.8426",65,34,37,10,12,8
"MSTRG.4700",3789,1919,1988,7018,4624,4779
"MSTRG.4702",143,134,99,127,230,169
"MSTRG.20781",132,139,133,57,61,51
"MSTRG.20784",10467,11365,7910,4051,5534,3930
"MSTRG.21788",231,211,218,80,107,91
"MSTRG.21786",1535,1408,1691,2355,4689,4166
"MSTRG.21781",883,864,668,1573,1358,1697
"MSTRG.20735",563,533,524,540,753,868
"MSTRG.5947",6692,6686,6301,1093,1304,1325
"MSTRG.7543",129,101,74,40,27,25
"MSTRG.7544",562,349,520,640,961,802
"MSTRG.7549",1449,1465,1341,2442,2126,2303
"MSTRG.23543",150,96,120,57,21,52
"MSTRG.23540",191,118,103,22,36,26
"MSTRG.24015",7,9,1,13,29,21
"MSTRG.3627",369,326,439,141,110,173
"MSTRG.3622",681,592,600,730,1139,955
"MSTRG.25050",29,85,35,7,11,15
"MSTRG.23843",228,34,32,11,15,10
"MSTRG.23842",91,72,97,23,22,36
"MSTRG.23849",12,12,15,61,63,58
"MSTRG.21997",1015,1789,1091,1219,3120,1792
"MSTRG.21998",150,167,149,57,60,69
"MSTRG.16501",26,45,15,35,85,52
"MSTRG.17482",248,147,170,273,214,305
"MSTRG.12054",2246,1868,2498,4321,5886,7131
"MSTRG.12056",17,16,24,42,64,57
"MSTRG.12057",2122,2025,1899,3162,4931,4378
"MSTRG.12050",275,374,254,121,143,164
"MSTRG.12052",270,145,173,240,438,340
"MSTRG.11882",71,59,92,125,81,140
"MSTRG.11884",343,177,272,80,92,91
"MSTRG.22080",335,403,315,546,586,631
"MSTRG.22081",250,164,182,57,38,34
"MSTRG.22088",15,22,40,25,66,71
"MSTRG.3014",419,362,300,587,695,670
"MSTRG.3012",131,112,189,53,56,32
"MSTRG.16287",364,248,269,91,51,109
"MSTRG.22339",287,282,246,55,95,57
"MSTRG.22337",303,191,214,277,340,377
"MSTRG.22334",452,319,408,115,114,128
"MSTRG.22335",43,31,43,70,55,48
"MSTRG.4543",41,63,48,10,15,22
"MSTRG.9714",261,243,220,269,566,509
"MSTRG.9715",393,398,367,301,904,504
"MSTRG.25732",718,423,325,255,101,128
"MSTRG.25736",586,412,375,142,102,93
"MSTRG.15251",124,86,114,25,34,37
"MSTRG.15256",709,661,702,989,813,1217
"MSTRG.15255",47,20,10,55,62,43
"MSTRG.15259",44,26,28,55,43,52
"MSTRG.4096",153,96,73,168,142,131
"MSTRG.10023",16,67,34,34,124,98
"MSTRG.1065",9,7,9,20,45,15
"MSTRG.13042",11338,10601,8746,3390,4151,3900
"MSTRG.12313",46,69,59,57,165,155
"MSTRG.12312",142,105,105,233,273,235
"MSTRG.12317",140,132,108,37,52,62
"MSTRG.2005",126,314,121,44,47,29
"MSTRG.12417",611,498,460,182,236,203
"MSTRG.18412",111,237,139,61,75,57
"MSTRG.12410",251,301,214,101,119,91
"MSTRG.12411",846,648,609,1525,1062,857
"MSTRG.3359",276,267,257,26,13,36
"MSTRG.3356",140,113,123,51,54,59
"MSTRG.3354",252,257,273,407,426,556
"MSTRG.13772",319,392,306,114,113,139
"MSTRG.293",299,299,262,114,113,150
"MSTRG.290",357,315,313,301,596,563
"MSTRG.296",14,4,8,34,11,37
"MSTRG.299",654,388,553,187,115,193
"MSTRG.1202",71,63,35,118,92,96
"MSTRG.20596",397,241,436,103,130,154
"MSTRG.1204",212,389,233,103,125,129
"MSTRG.5590",379,331,325,310,550,431
"MSTRG.21246",590,427,472,229,203,243
"MSTRG.22538",224,297,204,86,118,108
"MSTRG.22536",2183,2281,1673,509,860,560
"MSTRG.6024",348,339,268,83,116,102
"MSTRG.6029",185,176,140,240,228,235
"MSTRG.11578",140,142,224,447,757,1301
"MSTRG.11579",250,143,305,1068,1401,2635
"MSTRG.11573",2536,2445,2399,3262,3164,3751
"MSTRG.11570",598,501,490,717,1285,1125
"MSTRG.11571",2198,1835,1832,2590,5373,4271
"MSTRG.11577",1194,915,1857,2014,2440,4755
"MSTRG.23663",5429,4680,4253,7670,6177,7372
"MSTRG.23662",254,255,208,403,459,491
"MSTRG.23669",74,62,92,23,33,35
"MSTRG.14051",886,681,656,331,348,320
"MSTRG.14057",740,574,579,135,180,170
"MSTRG.20929",405,378,277,427,424,402
"MSTRG.9395",272,234,400,112,50,125
"MSTRG.25158",1369,1011,1097,1877,1582,2255
"MSTRG.25153",151,92,98,42,36,28
"MSTRG.25150",351,270,308,26,34,34
"MSTRG.13206",319,370,275,116,120,129
"MSTRG.19329",302,312,317,62,52,67
"MSTRG.19327",191,151,100,33,50,29
"MSTRG.19326",455,347,377,373,471,464
"MSTRG.2242",143,87,50,238,198,130
"MSTRG.2247",1173,1276,1056,564,573,598
"MSTRG.17937",563,304,575,165,179,262
"MSTRG.16364",256,203,228,358,306,386
"MSTRG.16365",4193,4093,3898,821,530,736
"MSTRG.16368",92,58,77,114,118,108
"MSTRG.4976",597,611,591,1050,1436,1353
"MSTRG.4970",555,501,669,815,688,957
"MSTRG.3196",423,465,311,190,105,104
"MSTRG.18645",27,21,40,73,50,71
"MSTRG.22273",404,410,372,705,1683,1246
"MSTRG.712",614,509,611,567,725,735
"MSTRG.717",1192,1271,947,1173,1421,1334
"MSTRG.9105",173,236,233,81,75,118
"MSTRG.9107",88,103,99,133,136,163
"MSTRG.16476",841,1025,900,290,239,285
"MSTRG.5711",224,172,256,104,80,96
"MSTRG.18640",132,121,112,24,15,21
"MSTRG.15041",54,40,79,18,14,18
"MSTRG.15047",322,358,265,502,464,404
"MSTRG.15044",89,28,25,127,64,132
"MSTRG.10270",87,154,107,7,16,11
"MSTRG.10276",168,254,163,39,67,35
"MSTRG.10278",43,99,54,10,16,13
"MSTRG.5753",367,286,292,138,110,135
"MSTRG.5758",381,388,384,522,564,625
"MSTRG.3978",127,117,122,26,46,49
"MSTRG.3974",319,237,187,92,87,101
"MSTRG.18441",779,482,554,279,232,194
"MSTRG.18443",386,218,277,398,357,526
"MSTRG.8999",89,33,91,8,7,9
"MSTRG.8998",30,34,33,3,5,8
"MSTRG.8995",1095,1042,868,363,329,360
"MSTRG.8994",179,207,169,71,85,59
"MSTRG.8997",64,72,69,28,24,23
"MSTRG.8338",5404,6221,5278,7584,8716,8920
"MSTRG.8330",25,62,58,77,113,104
"MSTRG.13908",5,4,3,14,19,29
"MSTRG.488",644,760,486,141,183,144
"MSTRG.489",308,328,269,510,611,518
"MSTRG.17483",621,604,596,886,1212,1132
"MSTRG.20418",372,333,310,389,770,484
"MSTRG.20414",489,345,348,485,611,613
"MSTRG.20416",386,332,274,589,527,429
"MSTRG.20411",139,187,181,49,59,61
"MSTRG.20412",1380,1352,1263,1565,1591,1698
"MSTRG.17212",519,800,488,986,1585,1242
"MSTRG.17215",190,104,155,77,31,50
"MSTRG.11129",1949,1387,1531,2145,2430,2381
"MSTRG.16161",193,170,68,145,439,256
"MSTRG.16164",640,500,528,1526,5626,3365
"MSTRG.16169",27,40,41,6,12,15
"MSTRG.11886",331,285,242,91,82,78
"MSTRG.5258",2415,2707,2127,2559,3166,2902
"MSTRG.24699",899,714,816,841,839,1018
"MSTRG.5257",212,161,153,68,34,48
"MSTRG.10666",394,166,328,109,91,131
"MSTRG.14329",145,134,165,212,426,297
"MSTRG.25546",327,325,304,398,547,389
"MSTRG.25547",276,85,100,49,20,18
"MSTRG.11301",20,43,20,6,8,2
"MSTRG.22706",55,92,73,15,33,13
"MSTRG.8342",237,189,125,44,27,29
"MSTRG.26013",10,14,9,42,47,26
"MSTRG.26014",7,12,11,26,54,22
"MSTRG.24707",46,50,72,5,5,19
"MSTRG.24706",167,85,143,35,21,34
"MSTRG.9433",63,29,28,59,102,67
"MSTRG.16283",109,130,138,31,51,39
"MSTRG.16288",42,53,33,67,111,107
"MSTRG.10472",29,119,33,5,21,12
"MSTRG.10473",147,172,134,48,65,37
"MSTRG.10476",88,137,117,131,197,201
"MSTRG.17976",126,108,64,32,23,26
"MSTRG.17970",818,450,542,656,977,846
"MSTRG.17973",195,196,123,158,332,225
"MSTRG.18841",209,251,157,953,1309,1280
"MSTRG.18840",365,515,414,821,1520,1426
"MSTRG.18843",149,82,104,144,210,220
"MSTRG.18846",3763,6046,4242,1062,1590,1570
"MSTRG.18848",88,104,98,52,33,28
"MSTRG.3785",192,110,138,61,50,56
"MSTRG.4832",95,40,72,190,140,190
"MSTRG.9808",149,170,204,65,63,64
"MSTRG.4839",75,45,35,114,124,145
"MSTRG.645",163,134,129,76,63,49
"MSTRG.20195",368,303,304,183,95,144
"MSTRG.7025",5,6,4,27,46,37
"MSTRG.3439",49,37,44,14,9,11
"MSTRG.4785",444,413,425,469,647,564
"MSTRG.4780",953,1119,877,341,325,328
"MSTRG.20193",4505,4414,4657,965,648,921
"MSTRG.4788",311,180,198,77,95,68
"MSTRG.20198",97,70,54,32,25,30
"MSTRG.20199",54,40,52,70,51,89
"MSTRG.10742",425,190,314,120,113,154
"MSTRG.21704",30,66,39,16,16,7
"MSTRG.21708",221,250,225,279,290,296
"MSTRG.9377",115,112,82,45,47,42
"MSTRG.21823",49,12,52,11,10,7
"MSTRG.4546",1804,2605,2514,5272,7122,6929
"MSTRG.25731",439,351,313,158,182,150
"MSTRG.5497",135,192,270,20,14,26
"MSTRG.5493",209,261,317,65,69,91
"MSTRG.5492",208,138,151,85,73,66
"MSTRG.16238",59,98,51,9,23,17
"MSTRG.3083",108,74,80,110,161,92
"MSTRG.10667",31,32,52,49,74,61
"MSTRG.2878",406,296,275,397,635,514
"MSTRG.3081",79,57,78,17,22,21
"MSTRG.3088",6800,6730,5638,1081,1184,1184
"MSTRG.8819",387,168,223,387,371,334
"MSTRG.8810",2039,2432,2115,625,564,661
"MSTRG.8814",129,99,132,151,261,214
"MSTRG.8815",113,74,77,30,36,33
"MSTRG.364",17,19,15,30,33,28
"MSTRG.363",25,45,22,8,4,5
"MSTRG.17400",380,284,300,88,71,57
"MSTRG.17401",231,340,236,109,149,102
"MSTRG.13983",356,399,274,350,465,446
"MSTRG.13982",380,342,328,524,593,599
"MSTRG.17409",57,59,49,11,19,27
"MSTRG.3226",299,257,242,110,145,137
"MSTRG.3225",81,59,61,22,23,11
"MSTRG.22008",228,203,183,74,97,97
"MSTRG.22009",183,147,137,43,40,36
"MSTRG.22001",270,249,265,58,66,58
"MSTRG.16469",37,30,76,8,16,7
"MSTRG.23350",419,381,342,212,161,184
"MSTRG.16465",911,813,757,892,810,1008
"MSTRG.16464",3272,4101,3045,1166,1604,1284
"MSTRG.11117",585,601,539,555,766,734
"MSTRG.26205",15,19,6,60,49,59
"MSTRG.18232",681,378,397,464,664,630
"MSTRG.24512",232,240,161,64,63,70
"MSTRG.14562",78,47,51,24,13,17
"MSTRG.14563",794,570,625,935,1046,1157
"MSTRG.14561",52,99,94,13,20,19
"MSTRG.18238",346,438,289,116,146,90
"MSTRG.13518",247,216,209,253,375,350
"MSTRG.13517",219,355,250,364,386,415
"MSTRG.2089",97,149,100,191,293,208
"MSTRG.2085",411,504,439,637,1006,753
"MSTRG.2081",760,859,709,1627,1999,2056
"MSTRG.2082",2897,2344,2993,3479,3415,4459
"MSTRG.19610",782,481,505,642,762,747
"MSTRG.16805",340,258,295,300,395,347
"MSTRG.12399",2649,1730,1669,478,264,386
"MSTRG.3830",242,293,284,90,94,133
"MSTRG.9015",407,450,282,346,800,610
"MSTRG.2624",56,71,44,24,16,22
"MSTRG.2627",419,452,370,103,244,125
"MSTRG.8742",483,593,347,205,201,213
"MSTRG.4663",1897,1670,1604,220,191,223
"MSTRG.4660",99,108,89,23,45,31
"MSTRG.4668",328,349,348,536,487,702
"MSTRG.14755",334,305,382,96,54,112
"MSTRG.5041",280,160,205,100,58,75
"MSTRG.14658",191,197,181,103,41,62
"MSTRG.21139",139,144,115,163,187,187
"MSTRG.14750",122,108,124,43,50,50
"MSTRG.6534",2087,2017,2029,1999,3516,3114
"MSTRG.6539",54,36,37,10,12,7
"MSTRG.7379",12276,12971,11682,1775,1337,1478
"MSTRG.14654",483,349,293,187,111,159
"MSTRG.6850",1281,1228,1390,2700,3240,3728
"MSTRG.15907",1394,1625,1184,1583,1803,1764
"MSTRG.15903",105,75,93,32,37,25
"MSTRG.15902",97,72,57,107,117,84
"MSTRG.20303",275,376,186,103,111,57
"MSTRG.12310",38,30,30,62,76,51
"MSTRG.15154",71,45,51,81,96,93
"MSTRG.17675",446,513,357,825,983,1059
"MSTRG.3111",11,31,13,69,77,69
"MSTRG.3119",315,403,367,444,464,541
"MSTRG.11962",145,99,196,227,325,568
"MSTRG.7030",65,72,42,28,12,9
"MSTRG.25800",225,321,283,131,94,80
"MSTRG.12845",92,121,92,176,233,201
"MSTRG.20831",682,596,698,346,199,251
"MSTRG.12840",59,61,52,18,25,22
"MSTRG.12849",670,566,528,241,244,197
"MSTRG.25478",20,21,21,35,54,44
"MSTRG.11636",992,841,843,1212,1628,1624
"MSTRG.23146",3382,3092,2377,4852,2935,3532
"MSTRG.23144",316,166,193,94,74,75
"MSTRG.18371",1211,1160,1292,1819,2019,2344
"MSTRG.18377",11,25,17,27,46,46
"MSTRG.18376",55,64,50,19,11,18
"MSTRG.10144",168,160,175,153,225,238
"MSTRG.13493",28,14,7,147,185,225
"MSTRG.13492",1668,1560,1377,2399,2138,2549
"MSTRG.13490",497,382,359,671,873,910
"MSTRG.13499",181,123,125,174,225,271
"MSTRG.14716",1703,1497,1603,378,285,343
"MSTRG.1238",204,231,119,60,62,48
"MSTRG.1233",582,527,644,1028,1003,1153
"MSTRG.1235",375,325,306,146,125,151
"MSTRG.19408",123,107,147,27,27,39
"MSTRG.19409",83,63,47,19,23,17
"MSTRG.7178",2730,1666,1808,887,791,926
"MSTRG.7176",263,182,225,249,365,278
"MSTRG.7177",375,215,312,59,74,87
"MSTRG.7827",190,200,146,39,20,25
"MSTRG.154",389,382,304,187,164,188
"MSTRG.9464",932,467,752,316,223,277
"MSTRG.9465",18,14,38,47,59,93
"MSTRG.9468",266,192,201,47,62,63
"MSTRG.9469",76,165,74,155,261,204
"MSTRG.20146",108,16,61,113,86,139
"MSTRG.21817",179,123,151,32,26,23
"MSTRG.21812",695,514,810,2105,1136,2745
"MSTRG.21818",383,310,284,577,511,554
"MSTRG.20493",241,185,159,82,97,59
"MSTRG.21365",54,51,65,66,73,95
"MSTRG.21366",751,748,399,196,258,169
"MSTRG.21360",360,304,295,103,159,125
"MSTRG.21362",2624,4407,2605,771,1051,872
"MSTRG.21368",394,201,280,83,97,151
"MSTRG.21369",61,80,114,20,17,19
"MSTRG.6702",417,298,345,555,1164,891
"MSTRG.6709",6700,7422,6727,996,539,729
"MSTRG.11433",67,69,81,20,39,24
"MSTRG.11386",15,28,15,48,35,50
"MSTRG.13128",74,35,26,10,14,10
"MSTRG.13125",74,259,67,21,54,20
"MSTRG.12299",1474,923,986,463,416,408
"MSTRG.12291",76,65,82,33,24,27
"MSTRG.14842",71,88,72,170,85,176
"MSTRG.19176",92,124,122,30,48,35
"MSTRG.19177",399,334,327,353,623,706
"MSTRG.19171",71,19,13,348,157,120
"MSTRG.12901",163,163,107,39,71,44
"MSTRG.2478",175,134,197,83,42,79
"MSTRG.2479",1918,2058,1776,1701,3056,2711
"MSTRG.9669",266,285,279,85,73,129
"MSTRG.10334",827,817,593,749,1007,1057
"MSTRG.10339",1241,1048,1127,1333,1269,1546
"MSTRG.5415",62,32,52,75,114,80
"MSTRG.5412",16,23,33,72,50,93
"MSTRG.15674",524,505,507,222,256,256
"MSTRG.15677",108,109,75,23,30,38
"MSTRG.25734",275,202,266,113,101,119
"MSTRG.4239",104,64,98,26,22,33
"MSTRG.18652",2303,1491,1375,653,443,334
"MSTRG.17931",94,48,86,99,138,130
"MSTRG.13697",4,1,1,19,14,17
"MSTRG.19235",13,3,21,58,24,61
"MSTRG.19236",55,31,23,133,48,99
"MSTRG.19231",259,238,252,111,82,120
"MSTRG.19233",199,211,141,36,52,41
"MSTRG.2138",655,415,501,769,781,1070
"MSTRG.2137",13,18,16,31,19,43
"MSTRG.8274",13724,14178,11843,1596,1618,1552
"MSTRG.8275",61,53,33,11,10,20
"MSTRG.9976",55,49,35,53,66,74
"MSTRG.20756",446,317,280,484,513,482
"MSTRG.20755",189,116,167,356,346,472
"MSTRG.5524",2902,1132,1022,5257,1852,2105
"MSTRG.5356",466,392,333,208,181,175
"MSTRG.5357",322,230,220,103,93,106
"MSTRG.5351",1350,863,965,1825,1616,2156
"MSTRG.25221",97,47,70,31,19,27
"MSTRG.25224",204,179,163,69,43,65
"MSTRG.25226",42,46,44,108,132,109
"MSTRG.16758",65,44,68,81,88,108
"MSTRG.16756",568,693,523,158,150,168
"MSTRG.16754",114,120,66,17,17,19
"MSTRG.22621",153,180,133,202,317,260
"MSTRG.11193",16,17,17,27,33,42
"MSTRG.11197",108,84,71,28,39,34
"MSTRG.22991",1952,1668,1570,2985,3681,3320
"MSTRG.24668",145,138,119,66,54,53
"MSTRG.24661",955,715,725,284,254,351
"MSTRG.15479",176,216,180,45,40,67
"MSTRG.24594",128,130,106,114,178,165
"MSTRG.24590",903,961,939,1020,1746,1514
"MSTRG.17830",110,103,95,11,16,7
"MSTRG.17837",86,143,127,125,214,174
"MSTRG.17839",570,166,152,1163,276,329
"MSTRG.17838",1002,193,298,1813,589,714
"MSTRG.18509",961,892,730,962,899,992
"MSTRG.10645",57,115,56,8,12,7
"MSTRG.17167",154,126,96,132,167,178
"MSTRG.17160",84,62,69,25,13,26
"MSTRG.18924",190,168,195,45,50,46
"MSTRG.18925",277,222,225,317,332,288
"MSTRG.18920",708,980,923,790,1226,1376
"MSTRG.3576",10510,9528,8832,3526,2952,3222
