gene_id,1101,1548,1628,Sample4,Sample5,Sample6
g68263,0,1,0,12,44,23
g68262,0,0,0,8,11,6
g68265,0,0,0,11,24,19
g68264,0,1,0,11,17,12
g68267,0,0,0,8,13,15
g68266,0,0,0,6,6,5
g69792,541,166,259,48,58,51
g69793,246,175,99,83,113,101
g3975,2,0,0,12,20,24
g69791,3,3,0,30,41,18
g3973,0,1,0,4,7,4
g69797,813,528,449,40,65,63
g3971,0,0,0,21,42,19
g69795,1487,826,952,40,107,102
g54070,0,0,0,17,9,20
g3979,3,4,0,10,25,15
g3978,2,0,2,9,15,13
g10536,146,5,32,108,129,145
g10537,0,0,0,12,35,48
g6330,39,48,76,9,10,11
g6331,1,0,0,11,10,12
g6336,10,28,16,40,98,76
g10533,0,0,0,8,6,8
g6334,0,0,0,1,5,3
g10531,0,0,0,29,25,30
g32959,17,8,9,6,10,17
g6338,1,1,2,32,39,51
g6339,18,2,25,7,15,22
g25199,146,18,33,81,159,114
g10538,0,0,0,9,8,5
g10539,4,1,9,10,23,18
g39887,0,0,0,0,0,9
g39885,0,0,0,21,13,39
g2138,109,136,93,80,190,83
g39884,619,519,628,17,30,35
g52459,2,13,10,44,68,56
g52458,1412,1157,959,145,226,223
adi2mcaRNA35779_R3,0,0,0,5,4,21
g39883,0,0,6,10,22,30
g52454,399,268,385,5,10,11
g52453,327,245,313,11,24,23
g52452,474,456,228,19,78,60
g52451,346,365,179,17,22,16
g52450,14,0,0,24,25,19
g38664,0,0,0,8,23,9
adi2mcaRNA22377_R0,0,0,42,0,5,7
g40632,13,14,10,15,41,26
adi2mcaRNA31927_R1,1337,211,135,117,54,42
g35129,52,110,51,19,86,37
g40633,0,0,0,1,24,6
adi2mcaRNA1896_R0,1515,811,733,53,84,92
g50764,10,25,25,12,29,18
g22092,0,0,0,18,66,66
g9708,6,8,0,103,182,49
g38660,481,432,487,30,58,42
g7949,20,6,18,29,13,11
g50762,123,76,127,14,22,22
g9706,7,8,6,18,40,35
adi2mcaRNA33811_R0,136,5,201,45,106,59
g50761,832,1032,1519,5,15,9
g50760,2456,1083,2367,9,17,26
g12544,0,0,0,13,13,18
g69136,712,543,467,35,31,38
g69137,3110,2648,2593,31,44,40
g69134,129,43,220,361,533,513
g69135,4,0,0,31,87,77
g69132,0,10,19,209,383,288
g69133,32,17,95,323,497,412
g69130,177,64,48,25,37,25
g69131,75,64,35,18,42,28
g2134,257,446,44,13,87,10
g61305,131,96,96,6,17,14
g61304,0,0,0,15,27,10
g61307,1678,1515,1094,163,132,114
g61306,210,101,88,27,23,6
g48982,0,0,19,20,35,78
g61303,0,0,0,10,8,8
g4518,0,1,1,4,9,11
g2137,0,0,6,4,17,20
g61309,330,197,282,32,72,52
g61308,254,207,152,97,136,134
g67646,232,239,556,12,23,21
adi2mcaRNA38258_R0,0,0,0,62,15,9
adi2mcaRNA32151_R1,118,68,74,24,29,20
g51428,375,352,181,38,77,46
g49035,30,15,10,105,113,95
g36542,0,0,0,77,150,55
g4516,0,0,2,41,69,68
g4517,0,0,0,16,18,17
g46027,0,0,0,2,11,8
g49030,0,0,3,18,32,19
g6808,0,0,0,56,62,45
g49033,4,6,0,16,21,21
g6804,66,22,5,89,239,180
g6805,21,9,8,28,37,30
g6806,0,0,0,19,24,12
g36544,7,0,0,40,123,58
g52110,825,629,611,16,53,29
g6802,0,0,0,20,20,15
g6803,0,0,0,54,93,68
g54129,1,0,1,32,81,49
g54128,0,0,0,17,55,32
adi2mcaRNA5755_R4,0,0,0,21,16,16
g54121,0,0,0,20,21,2
g54120,0,0,0,21,19,28
g54123,0,0,0,10,28,4
g54122,0,0,0,17,41,17
g54125,0,0,0,28,51,35
g54124,0,0,0,7,37,5
g54127,0,0,0,17,33,30
g54126,0,0,0,15,33,15
g2368,5,16,46,71,63,48
adi2mcaRNA5460_R0,1303,956,1435,24,44,37
g45287,16,11,55,35,78,67
g2361,0,0,2,7,6,21
g2360,1028,383,238,43,86,64
g2363,0,0,0,15,5,41
g2362,1,0,0,9,13,105
g2365,63,6,51,27,18,61
g2364,7,6,2,34,26,132
g2367,0,0,0,18,14,6
g2366,6,5,3,10,16,5
adi2mcaRNA36752_R6,6,68,162,0,42,61
adi2mcaRNA36752_R7,6,19,31,0,12,24
g4408,0,0,0,15,22,16
adi2mcaRNA36752_R5,24,12,51,11,20,33
g4402,2283,1485,1198,92,154,133
g4403,46,16,46,46,56,39
g4406,4,7,0,20,24,29
g4407,108,22,91,7,13,5
g4405,93,45,143,8,5,13
adi2mcaRNA1995_R0,0,0,0,0,0,0
g11251,761,263,467,52,58,54
g1374,44,40,15,8,12,26
adi2mcaRNA25433_R6,32,35,52,47,34,36
g25191,2292,1502,1434,63,73,101
g12703,0,0,0,2,28,35
g12702,0,0,0,8,18,18
g12701,3,2,2,9,13,21
g12700,0,0,0,11,54,39
g12707,0,0,0,6,18,18
g12706,0,0,0,9,45,41
g12705,0,0,0,5,21,26
g12704,0,0,0,0,16,12
g15579,461,407,634,42,43,60
g15578,232,347,259,44,67,70
g12709,0,1,0,14,27,19
g12708,0,0,0,3,24,24
g40332,425,413,323,25,76,41
g64920,0,0,0,13,16,2
g14628,2,0,0,4,1,14
g14629,0,7,0,50,23,71
g14626,14,2,17,7,2,18
g14627,0,0,5,10,9,19
g14622,9,0,4,32,41,41
adi2mcaRNA3334_R0,4844,3483,4007,125,163,164
adi2mcaRNA5631_R1,27,43,20,4,0,8
g67640,196,130,957,23,48,32
g23603,0,0,0,0,50,20
adi2mcaRNA39054_R5,2,3,6,8,9,6
g53476,770,157,372,79,129,133
g53477,35,79,97,27,38,28
g53474,23,40,17,2,10,15
g53475,16,32,15,7,21,15
g53472,17,42,17,30,54,35
g53473,20,10,13,4,8,8
g53470,182,135,194,22,42,34
g53471,63,37,70,51,71,87
adi2mcaRNA22449_R1,52,27,19,88,118,114
adi2mcaRNA22449_R2,0,0,0,8,20,66
adi2mcaRNA22449_R3,16,0,0,91,171,79
adi2mcaRNA22449_R4,22,12,0,75,68,107
adi2mcaRNA22449_R5,19,11,4,77,94,132
adi2mcaRNA22449_R6,16,0,8,98,120,112
g53479,2084,1345,1219,53,85,74
g41358,3493,1576,1955,436,706,611
g49166,10,21,18,20,38,31
adi2mcaRNA16044_R0,0,46,48,61,95,73
g49164,0,1,0,11,16,8
adi2mcaRNA28756_R6,0,0,0,9,2,3
g49162,24,2,2,60,73,39
g49161,14,4,13,8,13,8
g44182,61,13,34,9,32,26
g41351,2944,2028,1505,160,201,213
g41352,509,352,353,54,76,59
g44181,0,0,12,64,145,109
g44186,2693,2186,1482,69,171,136
g44187,409,285,300,71,111,93
g41356,8,12,17,17,20,27
g49168,25,19,11,18,26,3
g31322,0,0,0,8,6,9
g31320,1,2,0,18,16,16
g5756,3,0,0,6,32,10
g31326,0,0,0,7,3,10
g31324,0,0,0,5,3,5
adi2mcaRNA29406_R3,28,93,23,28,63,40
g43070,24,7,6,28,59,47
g5759,30,33,30,31,59,37
g5758,0,0,0,8,20,17
adi2mcaRNA29406_R1,301,47,80,43,55,30
g44454,4,0,0,254,292,156
g44455,0,0,0,0,16,10
g44456,0,0,0,8,45,29
g44457,0,0,0,7,43,15
g44451,0,0,0,3,20,14
g44452,0,4,0,0,20,13
g44453,0,0,0,0,9,6
g44458,0,0,0,0,14,12
g44459,0,0,0,2,24,7
g49291,654,611,542,20,48,34
g49290,0,0,0,9,21,26
g49293,946,198,155,14,40,24
g49292,66,116,50,12,55,29
g49295,100,52,85,24,72,55
g49294,489,476,277,79,213,109
g49297,155,59,75,70,113,65
g49296,127,100,195,17,36,31
g49299,246,195,210,76,107,86
g49298,0,18,162,27,48,51
g498,964,745,534,52,111,79
g47198,0,0,0,18,1,14
g47199,0,0,0,7,0,5
g4120,64,39,57,42,65,108
g47194,1955,0,12,263,3,307
g47195,11,9,27,56,77,80
g47196,0,0,0,17,0,20
g47191,115,32,157,19,61,56
g47192,588,341,359,42,70,47
g47193,71,73,42,24,41,36
adi2mcaRNA33843_R7,0,23,0,16,40,15
g43864,0,0,0,6,18,7
g43865,9,0,0,19,43,28
g43866,0,0,8,78,137,77
g43861,0,3,0,15,31,20
g36383,0,0,0,20,0,0
g43863,3,0,3,50,88,54
adi2mcaRNA38448_R0,2295,849,1171,54,107,84
g13144,13,5,29,20,40,34
adi2mcaRNA25915_R2,43,11,17,16,12,10
adi2mcaRNA1007_R4,5,0,0,28,70,64
g23667,0,0,0,25,68,25
g64218,0,16,0,19,70,55
g64214,9,2,4,27,33,43
g64215,0,0,0,13,35,28
g64216,1,0,0,21,16,17
g64217,13,11,0,11,29,13
g64210,0,0,0,5,48,2
g64211,0,30,61,3,9,9
g64212,228,468,405,16,68,58
g64213,0,0,0,0,20,17
g18622,38,44,37,6,12,13
g18620,0,0,0,18,39,18
g18621,7,3,0,20,36,21
g18626,1233,646,413,29,29,24
g18627,331,71,138,35,30,19
g18624,0,0,0,24,46,55
g15271,0,35,5,88,169,35
adi2mcaRNA7014_R3,0,0,0,7,0,11
g18628,0,0,0,12,12,8
g18629,246,31,38,41,26,26
g49835,0,0,0,17,4,30
g49834,0,0,0,8,5,21
g49837,4,0,0,20,17,32
g49836,0,0,0,8,3,16
g49831,0,0,2,28,9,47
g49830,0,0,0,39,18,59
g49833,4,4,2,45,51,68
g49832,4,2,3,9,11,11
adi2mcaRNA14608_R5,3,0,0,21,38,27
g49839,0,0,0,34,28,50
g49838,28,37,12,70,77,83
g45325,736,513,874,29,51,58
g42112,21,12,0,114,154,148
g45327,14,12,25,21,24,32
g42110,0,0,0,32,59,70
g45321,164,87,242,5,26,14
g45320,288,181,297,72,115,65
g42115,8,4,5,27,39,42
g45322,23,29,55,6,9,10
adi2mcaRNA13039_R0,178,106,236,13,27,9
g45329,6747,3760,3277,183,284,219
g45328,719,403,708,23,25,18
g43240,30,21,123,26,56,37
g43242,266,174,159,31,38,28
adi2mcaRNA17264_R2,12,1,11,96,198,176
g14518,0,0,0,24,52,29
adi2mcaRNA17264_R1,3,0,13,90,139,157
adi2mcaRNA36073_R3,21,104,30,31,105,92
g71111,79,60,53,59,104,65
g71110,0,11,6,39,72,43
g71113,7,0,0,41,64,20
g71112,58,36,7,73,98,18
g71114,0,0,0,3,19,7
g71117,12,6,2,41,50,33
g35318,1303,836,1649,30,50,37
g35317,617,323,353,147,229,196
g71118,30,13,10,25,32,35
g35315,174,249,337,6,7,10
g35314,799,620,783,38,58,53
g35313,138,61,132,15,39,28
g35312,2,4,17,27,63,54
adi2mcaRNA23633_R0,17,0,16,79,107,93
adi2mcaRNA17264_R6,6,0,0,93,133,139
g36958,280,277,232,26,56,36
g36959,194,161,123,15,38,20
g4467,21,24,8,0,25,10
g36950,556,472,281,12,51,30
g36951,3389,2521,2152,24,67,42
g36952,21,9,22,14,20,16
g36953,468,282,412,22,32,38
g36954,50,8,60,5,11,9
g36955,0,0,0,4,11,2
g36956,37,69,110,13,23,11
g36957,9,57,80,12,30,29
g25712,1590,1220,1331,31,41,43
g1129,9,4,0,87,78,72
g69515,642,232,450,4,6,6
adi2mcaRNA24717_R0,38,36,19,7,13,16
g1126,0,0,0,8,1,12
adi2mcaRNA5105_R0,0,0,0,15,16,13
g1124,0,0,0,31,70,118
g1125,0,0,0,114,87,75
g13155,4402,3879,1556,37,40,46
g16302,300,199,212,37,56,62
g25716,0,0,0,8,26,12
adi2mcaRNA5027_R4,0,0,0,7,12,4
g69511,353,170,450,11,17,9
g45334,288,130,164,9,22,16
g46740,14,30,35,21,57,42
g46741,68,11,5,13,10,10
g46746,0,0,0,1,1,4
g25714,139,88,85,17,25,38
g46744,471,172,258,31,70,46
g46745,491,434,251,45,87,50
g65165,1,1,5,10,16,12
g16307,325,154,103,11,30,25
g46748,12,0,22,2,3,0
g25715,0,0,0,6,34,10
g65161,2,3,0,17,50,49
g65160,5,5,0,25,43,48
g65163,9,14,15,46,43,30
g22037,0,0,0,21,61,35
g4461,0,0,0,8,28,7
g16305,434,477,423,81,109,111
adi2mcaRNA2614_R0,25,57,14,37,75,60
g16304,450,340,392,45,39,36
g61728,0,0,0,2,12,16
adi2mcaRNA24291_R8,59,133,29,48,154,104
g19178,5,7,26,57,239,201
g16308,216,84,171,11,12,13
adi2mcaRNA8101_R1,4,7,0,59,61,79
g6787,70,53,58,40,73,72
adi2mcaRNA8101_R2,5,0,0,52,31,40
g21997,0,0,0,12,34,13
g61722,0,0,0,14,22,33
adi2mcaRNA8101_R4,0,0,0,12,38,41
adi2mcaRNA16102_R4,69,13,49,43,143,48
adi2mcaRNA11330_R3,1,1,1,3,6,7
g61721,0,0,0,30,29,46
adi2mcaRNA3937_R2,0,7,0,23,57,38
g33418,1,0,7,6,34,20
g61720,28,8,13,31,59,46
g70646,0,6,0,26,74,76
g33413,0,0,0,7,32,24
adi2mcaRNA10492_R1,281,105,53,31,46,15
g70645,93,150,413,25,122,143
g33416,2,5,5,8,28,30
g33417,1,3,9,9,32,38
g33414,18,12,0,15,37,26
g70641,0,0,0,32,6,39
g6475,0,0,0,34,200,130
g6477,0,9,1,11,32,24
g6476,0,0,0,3,12,8
g6471,37,50,61,13,15,10
g64933,65,86,60,6,9,7
g64932,0,0,0,9,7,13
g6478,1,8,0,9,36,26
g33254,229,86,89,90,151,112
g20082,48,3,32,3,4,0
g497,120,55,105,6,30,20
adi2mcaRNA38021_R6,10,0,0,15,42,41
adi2mcaRNA40897_R2,0,0,0,27,0,18
g28661,0,0,0,0,0,0
g28660,0,0,0,0,1,1
g28663,9,5,16,17,16,15
adi2mcaRNA40897_R1,0,0,0,22,25,34
g29392,237,113,187,17,32,27
g29393,480,254,306,7,14,8
g29390,348,251,345,13,14,15
adi2mcaRNA24919_R3,0,4,0,71,111,101
g29396,0,0,0,10,17,12
adi2mcaRNA24919_R5,0,0,0,78,203,146
g29394,5,5,8,12,14,9
g29395,4,0,1,19,15,15
g70391,6,0,28,64,30,32
g29398,0,0,0,10,18,39
g29399,13,2,0,18,18,32
g70396,0,0,1,14,12,6
g70397,13,0,1,14,4,3
adi2mcaRNA29285_R1,4900,2030,4165,57,44,79
g38278,0,0,0,11,12,21
g38275,133,12,23,33,128,49
g27417,194,165,61,18,53,43
g38273,1380,708,842,119,292,183
g38272,0,5,0,5,31,25
g38271,0,6,0,28,100,74
g38270,0,0,0,15,112,59
g62305,0,0,0,11,10,20
g62306,2,0,0,12,20,13
g62300,85,43,80,18,18,12
g62301,15,4,15,54,60,58
g62308,8,0,0,8,13,10
g62309,4,0,0,6,10,11
adi2mcaRNA39114_R9,0,0,0,9,17,7
adi2mcaRNA39114_R8,0,0,0,5,16,16
g27416,0,0,0,10,24,34
adi2mcaRNA39114_R7,0,0,0,8,15,7
adi2mcaRNA39114_R3,0,0,0,49,72,40
adi2mcaRNA39114_R2,0,0,0,37,47,38
g599,108,27,55,16,25,20
g8061,31,20,25,94,192,127
g41949,122,46,72,29,23,56
g24957,18,15,51,47,90,61
g24956,10,33,45,75,120,93
g24954,0,0,0,33,53,20
g24953,0,0,0,5,10,7
g24952,6,12,10,91,175,138
g24951,11,0,0,74,108,84
g24950,0,0,0,10,20,25
adi2mcaRNA5281_R8,0,31,0,26,51,37
g24959,0,0,0,9,18,15
g25209,1003,653,996,19,50,48
g29536,0,6,0,40,38,21
g29537,0,0,0,12,25,8
g29534,0,0,0,23,22,7
g29535,0,0,0,21,26,11
g29532,0,0,0,68,96,58
g29533,0,0,0,25,23,15
adi2mcaRNA14247_R1,384,218,189,22,37,17
g29531,0,0,0,49,55,57
adi2mcaRNA14546_R5,0,0,0,16,41,0
adi2mcaRNA14546_R4,0,0,0,11,6,26
g4508,0,0,0,8,4,12
g13,5,28,40,15,18,19
g29538,0,0,0,24,27,24
g41946,0,0,0,65,85,93
g30440,0,0,0,23,40,52
g3668,788,319,338,31,35,28
adi2mcaRNA15536_R4,4,7,3,14,59,33
adi2mcaRNA5731_R5,0,7,7,46,111,94
g30446,8,0,9,17,20,12
g71435,104,99,140,15,31,32
g30448,1,3,0,12,17,6
adi2mcaRNA5731_R9,0,2,8,20,33,13
g29779,10,21,4,49,98,54
g23453,1,0,3,21,25,7
g23452,0,0,5,37,83,35
g24483,310,227,46,36,129,140
g24482,0,0,1,16,41,34
g23457,2,1,0,14,20,2
g23456,2,0,0,6,15,7
g23455,2,0,4,13,24,10
g23454,24,18,15,71,139,66
g24489,6,32,11,35,46,70
g24488,0,0,4,7,24,21
g23459,3,0,0,10,13,6
g29957,0,0,0,10,20,12
g29958,17,24,7,20,48,32
g36138,3,0,0,36,33,25
g36139,9,10,18,34,57,38
adi2mcaRNA29305_R8,2,6,0,27,38,20
g29775,19,11,16,20,28,30
g18477,299,246,204,10,18,16
g36133,3,4,0,28,46,25
adi2mcaRNA29305_R4,3,3,2,22,40,30
g36131,2,0,0,23,50,37
g36136,2,0,3,17,19,11
g36137,4,0,0,15,20,24
adi2mcaRNA29305_R0,4,8,2,36,61,32
g36135,0,0,0,11,33,19
g47378,49,63,12,12,17,12
adi2mcaRNA24291_R2,10,52,2,75,51,37
g3660,2,2,1,28,37,27
g47379,25,9,8,11,13,13
g18476,248,230,243,31,59,50
g61577,0,0,0,11,24,17
g17421,92,32,44,10,25,17
g17420,1519,881,801,44,77,77
g17423,0,0,0,0,0,0
g17422,6,2,5,49,107,79
g17429,1530,1010,1362,72,102,107
adi2mcaRNA9457_R0,263,258,175,12,10,12
g56799,0,46,0,0,13,0
g31010,201,109,146,148,281,212
g57009,0,0,0,11,38,14
g57008,0,0,0,9,8,9
g31011,379,387,270,201,372,238
adi2mcaRNA18093_R0,136,86,93,148,268,181
g57002,354,54,82,13,16,12
adi2mcaRNA18093_R2,20,17,26,81,144,137
g57000,36,25,23,2,12,11
g57007,0,0,0,45,61,58
g57006,0,0,0,8,18,11
g57005,0,0,5,34,38,20
g57004,0,0,0,22,4,0
g22507,65,20,20,10,18,11
g22504,4286,2019,1824,190,267,245
g22505,0,3,0,6,9,10
g22500,729,478,707,96,193,142
g22501,914,512,468,75,98,84
g47374,54,45,0,8,36,0
adi2mcaRNA37935_R4,136,20,28,98,196,168
g22508,117,23,70,57,146,122
g22509,370,265,429,25,52,45
g66537,20,30,23,12,20,11
g66534,332,192,165,19,24,18
g66533,63,125,81,10,34,23
g31016,19,27,16,34,44,33
g66531,478,292,283,36,68,72
g66530,490,501,550,5,8,9
g47377,0,0,0,3,7,3
g66539,455,175,170,39,43,55
g60270,12,22,13,5,9,11
g60271,0,0,1,20,1,25
g60276,0,0,0,36,44,38
g60275,0,0,0,31,54,28
g22780,0,0,0,6,0,4
g60278,25,26,33,27,33,38
g60279,96,36,16,32,29,20
g17395,2,0,4,7,3,19
g17394,0,0,0,4,12,12
g56013,0,4,0,3,12,10
g64970,0,0,0,23,50,24
g64972,0,0,0,8,15,20
g64975,0,0,0,13,11,14
g64974,0,0,0,10,7,15
g64977,0,0,0,0,11,12
g64976,0,0,0,11,10,10
g27365,0,0,0,1,2,0
g27364,0,0,0,3,14,5
g27367,0,0,0,5,12,11
g27361,0,0,0,16,27,15
g27360,0,0,0,17,27,21
g27363,0,0,0,9,22,17
g27362,0,0,0,32,32,52
adi2mcaRNA16111_R3,3,13,10,41,44,58
adi2mcaRNA23209_R6,0,0,0,1,18,12
adi2mcaRNA16111_R7,3,3,0,30,30,41
adi2mcaRNA16111_R5,0,0,0,30,48,45
g15399,3,4,7,5,8,7
g28438,4,0,1,4,4,3
g33596,824,592,407,21,28,10
adi2mcaRNA2729_R2,37,0,71,69,150,80
adi2mcaRNA2729_R0,382,273,1269,102,157,131
adi2mcaRNA2729_R1,210,171,219,155,245,121
g54179,75,115,203,7,13,33
g56758,629,414,263,50,78,48
g41798,5289,2876,4178,113,174,164
g33591,30,38,11,19,40,48
g8408,0,0,0,2,6,3
g8409,0,0,0,1,4,1
g56750,40,31,48,34,58,31
g8407,0,0,0,5,11,10
g56752,20,12,15,41,57,41
g8405,140,106,165,185,236,273
g8402,0,0,0,17,0,0
g55847,733,291,186,36,56,60
g56756,97,60,65,48,71,39
g56757,31,23,42,60,107,78
adi2mcaRNA4698_R0,590,807,1964,44,111,113
g15338,0,0,0,11,13,19
g28142,566,1480,657,74,113,105
g14535,0,0,0,7,8,0
g58252,5,44,10,4,13,4
adi2mcaRNA2879_R1,0,0,0,54,60,64
adi2mcaRNA25819_R0,438,381,362,7,25,17
g33599,4,9,2,13,60,32
g28437,0,0,0,13,12,7
g254,0,0,1,15,23,23
g41793,701,604,627,62,132,108
g47623,316,171,120,31,35,37
g44546,11,31,40,18,59,50
adi2mcaRNA37195_R3,96,106,60,19,39,27
g70169,39,0,0,1,24,8
g44547,5733,4316,4960,65,109,111
g47621,2,0,0,17,29,13
g41796,44,67,31,26,36,31
g250,123,23,43,14,22,17
g251,505,449,517,13,22,16
g252,3,4,10,24,50,57
g47625,30,10,19,18,38,16
g59757,0,0,0,24,12,28
g20836,0,4,10,39,42,43
g20837,1,3,2,8,9,6
g20830,0,0,1,8,2,4
g20831,115,44,33,19,33,8
g20832,4,2,2,39,66,51
adi2mcaRNA38888_R9,40,0,25,35,15,22
g48216,38981,16569,13299,65,37,168
g48217,282,742,2471,27,59,57
g48214,1743,1666,971,169,251,182
g48212,143,117,206,12,21,11
g47628,0,0,43,11,12,13
g48210,825,1086,615,32,45,43
g48211,101,64,102,14,32,25
g24104,4087,2320,2346,202,308,262
g24105,0,2,0,21,20,28
g24106,2083,2123,1523,32,52,38
g24107,57,37,74,22,43,29
g24100,331,333,352,40,51,43
g24101,43,51,55,6,13,24
g24102,0,0,0,3,19,14
g70166,7,0,0,17,0,0
adi2mcaRNA10072_R0,402,175,103,56,115,113
g2169,0,0,0,8,5,2
g2168,0,9,9,6,17,13
g61931,0,0,0,35,60,35
g2160,1197,636,1525,17,32,17
g2167,0,11,6,11,15,15
g47088,296,136,107,42,92,58
g2165,13,0,22,27,27,43
g2164,0,0,0,6,9,23
g6896,0,0,0,22,10,10
g42262,2,3,0,4,25,9
g6531,153,128,100,14,17,26
g3692,0,0,0,23,41,22
g3693,0,3,0,19,20,16
g3691,0,0,0,26,44,9
g3696,0,0,0,19,14,15
g3697,0,0,0,23,50,11
g3694,8,0,0,70,140,93
g3695,0,0,0,11,17,7
g13894,1,2,0,25,52,32
g13895,0,0,0,43,53,36
g13896,0,0,0,33,30,47
g13891,0,0,0,12,12,8
g13892,0,0,0,7,7,8
g13893,0,0,0,22,43,16
g6534,2578,3740,782,25,130,35
g13899,0,0,0,21,36,18
g6535,46,33,170,40,82,63
g50341,2,0,0,44,58,55
g9466,0,0,0,27,20,14
g50343,0,0,0,7,10,16
g9464,0,0,0,26,9,3
g50345,6,2,2,36,39,31
g8776,0,0,0,28,31,25
g50347,2,0,0,25,32,39
g9460,0,0,0,37,45,18
g50349,0,0,0,5,10,5
g50348,0,0,0,8,16,10
g8777,0,0,0,17,20,26
adi2mcaRNA19450_R0,66,43,67,16,21,17
g9469,0,0,0,19,23,8
g9468,0,0,0,35,8,8
g61187,0,0,0,20,31,23
g58598,144,102,56,9,29,36
g58599,1154,770,724,39,32,45
g61186,16,26,21,14,21,16
g58596,518,396,629,19,23,12
g58597,617,349,774,26,32,36
g58590,3038,2129,1596,24,57,58
g2638,81,53,44,8,12,11
adi2mcaRNA26527_R1,0,0,0,19,39,19
g52858,85,109,57,10,32,11
adi2mcaRNA26527_R6,0,0,0,33,44,40
adi2mcaRNA26527_R5,4,0,0,23,42,35
adi2mcaRNA26527_R4,8,0,63,45,77,63
g52852,0,0,4,5,7,6
g52851,0,0,0,3,38,17
g52850,5,11,23,59,102,50
g52857,1,0,0,8,13,12
g52856,27,44,8,22,60,27
g52854,0,0,0,2,5,5
adi2mcaRNA28546_R0,76,79,75,17,26,27
adi2mcaRNA28546_R1,65,61,64,13,17,22
adi2mcaRNA22184_R3,0,0,0,3,61,36
g4644,39,33,0,18,26,17
g25274,3,0,4,26,2,20
g25277,43,10,34,0,0,0
g25276,0,0,0,8,0,10
g4640,211,195,75,16,27,16
g25270,1,0,0,4,9,10
g4642,306,154,298,32,59,40
g25272,7,0,0,20,0,21
g12273,2,5,0,2,11,0
adi2mcaRNA4311_R7,4,12,0,39,100,102
g12270,0,0,0,0,6,3
g4648,894,1514,1119,173,270,244
g12276,0,1,1,3,4,7
adi2mcaRNA2390_R0,268,208,160,57,129,69
g12274,0,0,0,5,15,9
g5594,159,45,64,26,9,56
g5593,119,26,96,19,25,27
g5592,74,28,42,23,45,37
g5591,0,0,0,1,5,0
g5590,0,0,0,1,12,9
adi2mcaRNA36631_R3,0,0,0,8,23,12
adi2mcaRNA4311_R6,601,86,697,123,170,211
g5634,0,0,0,13,8,62
g20240,0,1,0,0,2,1
g3340,207,66,85,17,32,27
g3342,211,153,165,11,22,16
g3344,155,66,270,12,0,17
g3346,32,14,25,39,77,103
g3347,0,1,4,4,7,14
g3348,0,0,0,5,0,6
g3349,3,0,0,20,39,50
adi2mcaRNA29697_R0,614,445,224,27,66,50
g41184,111,305,478,59,122,118
adi2mcaRNA21790_R0,0,0,10,52,141,139
g15656,4,7,0,3,54,37
g62576,474,310,289,48,72,53
g57235,693,410,491,10,16,13
g41186,903,451,742,116,163,107
g23135,3,0,0,16,22,24
g15658,4,0,0,0,44,27
g18227,21,30,56,11,26,20
adi2mcaRNA13382_R2,2,0,0,48,71,46
g62572,1,0,2,16,22,25
g23788,8,65,0,7,39,8
g12859,4,0,0,21,16,29
g12858,7,66,153,15,5,25
g12857,0,0,22,5,5,33
g12854,819,89,15,43,122,173
g7179,361,211,245,7,14,17
g12850,0,0,0,5,8,5
g63475,209,133,4,35,69,51
adi2mcaRNA25482_R1,34,25,16,5,23,22
adi2mcaRNA25482_R7,20,18,20,4,23,17
g53061,23,2,2,17,41,20
g53060,3,0,0,11,8,13
g53063,0,0,0,21,12,22
g53065,4,0,0,27,58,52
g53064,0,0,7,6,22,20
g53067,3,0,0,6,9,11
g68651,13,0,6,36,32,65
g53069,0,0,0,17,31,17
g53068,0,0,0,19,19,28
g68653,12,1,10,27,37,44
adi2mcaRNA29392_R0,0,0,10,29,33,37
g17960,0,0,0,14,7,8
g1830,1167,405,442,171,284,237
adi2mcaRNA36290_R2,0,0,0,7,22,11
adi2mcaRNA13_R1,19,21,0,90,92,81
adi2mcaRNA40747_R8,6,2,1,52,61,40
g68656,1,1,0,38,123,36
g61917,7,3,6,68,127,90
g61918,8,0,0,26,33,21
adi2mcaRNA40747_R5,3,0,3,19,57,59
g46794,0,17,0,3,12,0
g1831,0,0,0,107,38,42
adi2mcaRNA16955_R3,13,0,6,172,250,250
adi2mcaRNA16955_R2,4,0,22,94,154,87
adi2mcaRNA16955_R0,0,9,62,144,313,309
adi2mcaRNA16955_R7,5,0,0,89,243,221
g6990,4,8,3,13,9,12
g63202,0,0,3,9,9,7
g35154,1103,595,254,22,48,43
adi2mcaRNA16955_R9,0,4,0,53,146,149
g63201,0,0,8,25,12,9
g63206,0,0,0,10,15,7
g35150,3952,2396,3999,47,36,57
g63204,0,0,0,52,38,59
g35152,477,272,553,0,17,14
g2908,0,0,0,1,0,3
g2901,0,0,0,0,0,15
g2900,0,0,0,0,0,14
g2903,0,0,1,16,7,23
g2902,4,0,3,5,4,11
g2905,0,0,4,6,2,8
g2904,3,1,1,17,9,40
g2907,0,0,0,0,0,6
g2906,0,0,0,0,1,9
g59967,0,3,0,0,52,16
g59962,32,16,24,8,9,7
g59963,5,4,1,7,23,7
g59960,18,15,15,7,19,7
g660,8,11,0,11,21,14
adi2mcaRNA22823_R1,51,157,114,109,117,88
g57233,0,0,0,1,1,15
g64308,0,3,0,1,4,0
g59968,202,232,160,44,57,55
g59969,192,93,121,41,63,73
g35487,8,360,42,22,47,32
